cue_word,association_word,cue_valence,associated_valence
mathematic,number,0,1
mathematic,logic,0,1
mathematic,problem - solve,0,1
logic,reasoning,1,0
logic,structure,1,-1
logic,analysis,1,0
exam,stress,-1,-1
exam,pressure,-1,-1
exam,performance,-1,0
algorithm,computation,0,1
algorithm,step,0,-1
algorithm,code,0,0
student,learn,0,1
student,study,0,0
student,curiosity,0,1
art,creativity,1,1
art,expression,1,0
art,beauty,1,1
career,growth,0,1
career,stability,0,-1
career,goal,0,0
biology,life,0,1
biology,cell,0,0
biology,evolution,0,-1
literature,story,0,1
literature,narrative,0,0
literature,emotion,0,1
physics,universe,0,1
physics,law,0,-1
physics,motion,0,0
lecture,knowledge,0,1
lecture,presentation,0,-1
lecture,attention,0,-1
problem - solve,think,1,0
problem - solve,clarity,1,0
problem - solve,efficiency,1,-1
informatic,datum,0,1
informatic,system,0,0
informatic,technology,0,1
theorem,proof,0,1
theorem,truth,0,0
theorem,mathematic,0,0
model,representation,0,-1
model,simulation,0,0
model,design,0,1
history,past,0,-1
history,event,0,0
history,change,0,-1
science,discovery,1,1
science,experimentation,1,0
science,truth,1,1
future,possibility,-1,0
future,progress,-1,1
future,uncertainty,-1,-1
chatgpt,helpful,0,1
chatgpt,useful,0,1
chatgpt,technology,0,1
success,achievement,1,1
success,effort,1,0
success,goal,1,0
chemistry,molecule,0,0
chemistry,reaction,0,-1
chemistry,element,0,1
number,quantity,1,0
number,pattern,1,0
number,mathematic,1,0
stem,science,1,1
stem,technology,1,1
stem,innovation,1,1
llm,language,0,1
llm,model,0,0
llm,ai,0,1
computation,processing,0,1
computation,speed,0,-1
computation,efficiency,0,0
datum,truth,0,1
datum,analysis,0,0
datum,fact,0,1
blackboard,write,-1,0
blackboard,chalk,-1,-1
blackboard,idea,-1,1
experiment,testing,0,-1
experiment,result,0,1
experiment,discovery,0,1
society,rule,-1,-1
society,people,-1,0
society,structure,-1,-1
classroom,learn,0,1
classroom,student,0,-1
classroom,teacher,0,0
teamwork,collaboration,0,1
teamwork,support,0,0
teamwork,share,0,-1
job,income,0,-1
job,responsibility,0,1
job,work,0,0
class,group,-1,-1
class,schedule,-1,-1
class,subject,-1,0
homework,assignment,-1,-1
homework,study,-1,1
homework,time,-1,-1
scientist,research,0,1
scientist,discovery,0,1
scientist,curiosity,0,1
study,effort,1,0
study,focus,1,1
study,learn,1,1
grade,score,-1,-1
grade,performance,-1,0
grade,evaluation,-1,-1
knowledge,wisdom,1,1
knowledge,understand,1,1
knowledge,fact,1,0
music,emotion,1,0
music,rhythm,1,-1
music,joy,1,1
variable,change,-1,0
variable,factor,-1,-1
variable,input,-1,-1
failure,loss,-1,-1
failure,setback,-1,-1
failure,learn,-1,0
anxiety,stress,-1,-1
anxiety,fear,-1,-1
anxiety,worry,-1,-1
teacher,guidance,0,1
teacher,instruction,0,0
teacher,help,0,0
professor,expertise,1,1
professor,knowledge,1,1
professor,authority,1,-1
philosophy,think,0,1
philosophy,question,0,0
philosophy,mean,0,0
ai,technology,-1,0
ai,automation,-1,-1
ai,intelligence,-1,1
creativity,imagination,1,1
creativity,innovation,1,0
creativity,originality,1,1
equation,math,0,0
equation,solution,0,1
equation,formula,0,-1
work,effort,0,0
work,income,0,-1
work,purpose,0,1
proof,evidence,1,0
proof,validity,1,0
proof,certainty,1,1
