cue_word,association_word,cue_valence,associated_valence
creativity,art,1,0
creativity,freedom,1,1
creativity,innovation,1,1
chatgpt,tool,0,-1
chatgpt,ai,0,0
chatgpt,helpful,0,1
science,knowledge,1,1
science,discovery,1,1
science,progress,1,1
llm,technology,0,0
llm,complex,0,-1
llm,future,0,1
physics,universe,1,1
physics,law,1,0
physics,challenge,1,-1
art,beauty,0,1
art,expression,0,0
art,subjective,0,-1
professor,teacher,0,0
professor,knowledgeable,0,1
professor,strict,0,-1
datum,information,0,0
datum,analysis,0,0
datum,overwhelm,0,-1
music,harmony,1,1
music,emotion,1,0
music,relax,1,1
class,learn,-1,1
class,bore,-1,-1
class,require,-1,-1
theorem,proof,0,0
theorem,mathematic,0,1
theorem,difficult,0,-1
work,effort,-1,0
work,stress,-1,-1
work,reward,-1,1
scientist,researcher,1,1
scientist,curious,1,1
scientist,dedicate,1,1
blackboard,teach,-1,0
blackboard,chalk,-1,-1
blackboard,old,-1,-1
biology,life,0,1
biology,complex,0,-1
biology,interest,0,0
homework,assignment,-1,-1
homework,tedious,-1,-1
homework,necessary,-1,0
equation,math,0,1
equation,solve,0,0
equation,confuse,0,-1
computation,calculation,0,0
computation,precise,0,1
computation,mechanical,0,-1
future,hope,1,1
future,uncertain,1,-1
future,progress,1,1
society,people,-1,0
society,structure,-1,-1
society,flawed,-1,-1
classroom,education,-1,1
classroom,crowded,-1,-1
classroom,formal,-1,-1
logic,reason,1,1
logic,clarity,1,1
logic,rigid,1,-1
mathematic,number,1,0
mathematic,logic,1,1
mathematic,abstract,1,-1
philosophy,think,-1,0
philosophy,debate,-1,-1
philosophy,confuse,-1,-1
grade,score,-1,-1
grade,pressure,-1,-1
grade,evaluation,-1,-1
problem - solve,challenge,0,-1
problem - solve,solution,0,1
problem - solve,logic,0,0
model,simplify,-1,0
model,predict,-1,0
model,abstract,-1,-1
number,math,-1,-1
number,count,-1,-1
number,datum,-1,-1
literature,bore,-1,-1
literature,read,-1,-1
literature,fiction,-1,-1
success,achievement,1,1
success,money,1,0
success,pride,1,0
informatic,computer,-1,0
informatic,datum,-1,-1
informatic,tech,-1,0
proof,evidence,0,0
proof,logic,0,0
proof,certainty,0,1
job,work,0,-1
job,income,0,1
job,stress,0,-1
teamwork,collaboration,0,1
teamwork,support,0,1
teamwork,conflict,0,-1
knowledge,power,1,0
knowledge,learn,1,0
knowledge,wisdom,1,1
exam,test,-1,-1
exam,stress,-1,-1
exam,grade,-1,-1
experiment,science,0,1
experiment,discovery,0,1
experiment,trial,0,-1
stem,science,1,1
stem,technology,1,1
stem,engineering,1,0
history,past,-1,-1
history,fact,-1,0
history,bore,-1,-1
chemistry,science,0,1
chemistry,reaction,0,0
chemistry,lab,0,-1
teacher,educator,0,0
teacher,guidance,0,1
teacher,authority,0,-1
algorithm,step,-1,-1
algorithm,logic,-1,0
algorithm,code,-1,-1
lecture,talk,-1,-1
lecture,bore,-1,-1
lecture,learn,-1,0
student,learn,-1,0
student,young,-1,0
student,study,-1,-1
career,job,1,0
career,growth,1,1
career,future,1,1
failure,mistake,-1,-1
failure,loss,-1,-1
failure,lesson,-1,0
study,learn,-1,0
study,effort,-1,-1
study,bore,-1,-1
ai,future,0,1
ai,tech,0,0
ai,fear,0,-1
variable,change,-1,-1
variable,math,-1,-1
variable,uncertain,-1,-1
anxiety,worry,-1,-1
anxiety,stress,-1,-1
anxiety,fear,-1,-1
