cue_word,association_word,cue_valence,associated_valence
informatic,datum,0,0
informatic,code,0,0
informatic,tech,0,1
failure,mistake,-1,-1
failure,learn,-1,0
failure,blunder,-1,-1
computation,calculus,0,0
computation,algorithm,0,1
computation,process,0,0
student,academic,0,0
student,learner,0,0
student,book,0,0
problem - solve,puzzle,0,1
problem - solve,strategy,0,1
problem - solve,challenge,0,0
grade,score,-1,-1
grade,evaluation,-1,0
grade,result,-1,-1
teamwork,collaboration,1,1
teamwork,group,1,0
teamwork,support,1,1
llm,ai,0,0
llm,chatbot,0,-1
llm,code,0,0
teacher,guide,1,1
teacher,lesson,1,0
teacher,mentor,1,1
physics,science,0,0
physics,force,0,-1
physics,energy,0,0
stem,science,1,0
stem,tech,1,1
stem,math,1,1
logic,reasoning,0,0
logic,proof,0,0
logic,argument,0,-1
homework,study,-1,0
homework,practice,-1,-1
homework,assignment,-1,-1
number,maths,0,1
number,figure,0,0
number,datum,0,0
mathematic,math,0,1
mathematic,equation,0,-1
mathematic,number,0,0
art,creativity,0,1
art,draw,0,0
art,color,0,0
science,experiment,0,0
science,discovery,0,0
science,knowledge,0,1
ai,machine,-1,-1
ai,intelligence,-1,0
ai,robot,-1,-1
lecture,talk,0,0
lecture,class,0,0
lecture,teach,0,1
music,sound,0,-1
music,note,0,0
music,lyric,0,-1
future,tomorrow,0,-1
future,innovation,0,1
future,possibility,0,0
work,job,-1,-1
work,task,-1,0
work,productivity,-1,0
knowledge,information,1,0
knowledge,wisdom,1,1
knowledge,fact,1,0
study,learn,0,0
study,book,0,-1
study,practice,0,0
classroom,school,0,0
classroom,seat,0,-1
classroom,education,0,1
exam,stress,-1,-1
exam,time,-1,0
society,rule,0,0
society,culture,0,1
chatgpt,ai,0,-1
chatgpt,help,0,1
scientist,knowledge,0,1
scientist,lab,0,0
creativity,art,1,0
creativity,innovation,1,1
datum,number,-1,0
datum,pattern,-1,0
model,representation,0,0
model,simulation,0,0
biology,life,0,0
biology,cell,0,-1
professor,teach,1,1
professor,lecture,1,0
variable,change,0,-1
variable,measurement,0,0
literature,book,1,0
literature,story,1,1
proof,logic,0,1
proof,evidence,0,0
theorem,truth,0,1
theorem,law,0,0
experiment,test,0,-1
experiment,discovery,0,1
success,achieve,1,0
success,win,1,0
career,work,0,0
career,future,0,-1
class,group,0,-1
class,lesson,0,0
philosophy,think,1,1
philosophy,idea,1,0
equation,maths,0,-1
equation,balance,0,0
anxiety,worry,-1,-1
anxiety,stress,-1,-1
blackboard,chalk,0,-1
blackboard,teach,0,1
algorithm,code,0,-1
algorithm,logic,0,0
job,work,0,0
job,purpose,0,1
chemistry,element,-1,0
chemistry,molecule,-1,0
history,past,0,-1
history,story,0,1
