cue_word,association_word,cue_valence,associated_valence
biology,cell,1,0
biology,genetic,1,0
science,experiment,1,0
science,discovery,1,1
music,note,1,1
music,rhythm,1,1
blackboard,chalk,0,-1
blackboard,write,0,0
literature,book,1,0
literature,story,1,1
career,work,0,-1
career,job,0,0
class,teacher,0,-1
class,lesson,0,0
lecture,talk,0,-1
lecture,presentation,0,1
physics,force,0,-1
physics,motion,0,0
equation,math,1,0
equation,formula,1,1
grade,score,-1,-1
grade,result,-1,-1
study,book,0,-1
study,research,0,1
variable,value,0,-1
variable,change,0,0
teamwork,collaboration,1,0
teamwork,group,1,1
proof,evidence,0,-1
proof,fact,0,0
future,hope,1,1
future,possibility,1,1
exam,test,-1,-1
exam,quizz,-1,-1
anxiety,stress,0,-1
anxiety,fear,0,1
society,people,0,-1
society,community,0,0
knowledge,wisdom,1,1
knowledge,learn,1,1
failure,mistake,-1,-1
failure,error,-1,-1
number,digit,0,-1
number,calculation,0,1
informatic,computer,0,-1
informatic,code,0,0
datum,information,1,0
datum,record,1,1
student,school,-1,-1
student,education,-1,0
algorithm,pattern,1,0
algorithm,code,1,-1
success,achieve,1,1
success,win,1,0
logic,reason,1,0
logic,think,1,-1
ai,machine,0,-1
ai,intelligence,0,1
experiment,test,0,-1
experiment,research,0,1
classroom,school,0,-1
classroom,teach,0,1
computation,math,0,-1
computation,calculator,0,-1
creativity,imagination,1,1
creativity,art,1,0
mathematic,number,-1,-1
mathematic,equation,-1,-1
scientist,researcher,1,0
scientist,discover,1,1
job,work,-1,-1
job,career,-1,0
model,simulation,0,1
model,theory,0,-1
chemistry,science,0,-1
chemistry,molecule,0,-1
problem - solve,solve,1,0
problem - solve,think,1,-1
professor,teach,1,1
professor,guide,1,0
history,past,-1,-1
history,event,-1,0
art,creative,1,1
art,expression,1,0
teacher,instruct,1,1
teacher,educate,1,0
stem,science,0,-1
stem,technology,0,1
homework,study,-1,-1
homework,work,-1,-1
work,job,-1,0
work,task,-1,-1
chatgpt,ai,1,0
chatgpt,chat,1,-1
theorem,proof,0,-1
theorem,mathematic,0,-1
philosophy,think,1,0
philosophy,idea,1,1
llm,ai,0,-1
llm,language,0,1
