cue_word,association_word,cue_valence,associated_valence
ai,innovation,0,1
ai,compute,0,0
ai,future,0,0
problem - solve,logic,0,1
problem - solve,strategy,0,0
problem - solve,challenge,0,-1
teamwork,collaboration,1,1
teamwork,cooperation,1,1
teamwork,unity,1,1
study,learn,0,0
study,education,0,0
study,knowledge,0,0
blackboard,chalk,-1,-1
blackboard,classroom,-1,-1
blackboard,teach,-1,0
llm,language,0,-1
llm,model,0,0
llm,ai,0,0
science,experiment,1,0
science,research,1,1
science,discovery,1,1
lecture,professor,-1,-1
lecture,knowledge,-1,0
lecture,classroom,-1,-1
chatgpt,conversational,0,0
chatgpt,assistant,0,0
chatgpt,ai,0,0
stem,engineering,1,0
stem,mathematic,1,0
stem,technology,1,1
biology,life,-1,0
biology,science,-1,1
biology,cell,-1,-1
mathematic,logic,0,1
mathematic,number,0,-1
mathematic,equation,0,-1
art,creativity,1,1
art,expression,1,1
art,beauty,1,1
professor,teacher,-1,0
professor,knowledge,-1,0
professor,lecture,-1,-1
success,achievement,1,1
success,goal,1,0
success,motivation,1,0
class,education,-1,0
class,student,-1,-1
class,learn,-1,0
logic,reason,1,1
logic,rationality,1,1
logic,argument,1,0
homework,study,-1,0
homework,assignment,-1,-1
homework,deadline,-1,-1
exam,stress,-1,-1
exam,test,-1,-1
exam,performance,-1,-1
experiment,research,0,1
experiment,trial,0,-1
experiment,datum,0,0
history,past,-1,-1
history,narrative,-1,-1
history,event,-1,-1
theorem,proof,0,0
theorem,logic,0,1
theorem,mathematic,0,0
philosophy,think,0,-1
philosophy,ethic,0,0
philosophy,existence,0,0
variable,mathematic,-1,0
variable,datum,-1,-1
variable,change,-1,-1
literature,word,0,-1
literature,story,0,0
literature,imagination,0,1
model,sketch,0,-1
model,design,0,0
model,structure,0,-1
number,count,0,-1
number,logic,0,0
number,analysis,0,-1
teacher,mentor,1,1
teacher,guide,1,0
teacher,educator,1,1
physics,force,0,-1
physics,energy,0,0
physics,motion,0,-1
classroom,learn,0,1
classroom,discussion,0,0
classroom,experiment,0,0
scientist,research,1,0
scientist,experiment,1,0
scientist,innovation,1,1
anxiety,stress,-1,-1
anxiety,worry,-1,-1
anxiety,nervous,-1,-1
failure,mistake,-1,-1
failure,setback,-1,-1
failure,loss,-1,-1
creativity,imagination,1,1
creativity,innovation,1,1
creativity,expression,1,0
informatic,datum,0,0
informatic,programming,0,0
informatic,technology,0,0
proof,logic,0,0
proof,verification,0,-1
proof,evidence,0,0
job,employment,0,0
job,career,0,1
job,work,0,0
datum,information,0,0
datum,analysis,0,-1
datum,statistic,0,0
algorithm,code,0,0
algorithm,pattern,0,-1
algorithm,solution,0,0
computation,calculation,0,-1
computation,processing,0,0
computation,efficiency,0,0
equation,formula,0,-1
equation,balance,0,-1
equation,solution,0,0
future,aspiration,1,1
future,vision,1,1
future,promise,1,1
music,harmony,1,1
music,rhythm,1,0
music,melody,1,1
career,ambition,1,1
career,success,1,1
career,growth,1,0
knowledge,learn,1,1
knowledge,insight,1,0
knowledge,wisdom,1,1
grade,score,-1,-1
grade,level,-1,-1
grade,evaluation,-1,-1
student,learner,1,1
student,scholar,1,0
student,curiosity,1,1
society,community,0,1
society,culture,0,0
society,interaction,0,0
work,effort,0,-1
work,productivity,0,0
work,job,0,0
chemistry,experiment,0,0
chemistry,reaction,0,-1
chemistry,formula,0,-1
