cue_word,association_word,cue_valence,associated_valence
theorem,proof,0,0
theorem,truth,0,0
theorem,structure,0,-1
llm,technology,0,0
llm,intelligence,0,0
llm,automation,0,-1
anxiety,stress,-1,-1
anxiety,fear,-1,-1
anxiety,uncertainty,-1,-1
classroom,learn,0,0
classroom,discipline,0,-1
classroom,interaction,0,0
success,achievement,0,0
success,goal,0,0
success,confidence,0,0
lecture,knowledge,-1,0
lecture,passive,-1,-1
lecture,structure,-1,0
career,growth,0,0
career,stability,0,0
career,opportunity,0,0
exam,pressure,-1,-1
exam,performance,-1,0
exam,assessment,-1,-1
chatgpt,tool,0,0
chatgpt,help,0,0
chatgpt,response,0,-1
grade,score,-1,0
grade,evaluation,-1,-1
grade,feedback,-1,0
biology,life,0,0
biology,cell,0,0
biology,evolution,0,-1
mathematic,logic,0,0
mathematic,pattern,0,0
mathematic,proof,0,0
music,emotion,0,0
music,harmony,0,0
music,rhythm,0,0
datum,information,0,0
datum,analysis,0,0
datum,volume,0,-1
computation,speed,0,0
computation,accuracy,0,0
computation,process,0,-1
science,discovery,0,0
science,experiment,0,0
science,truth,0,0
variable,change,-1,0
variable,input,-1,-1
variable,factor,-1,0
informatic,system,0,0
informatic,design,0,0
informatic,datum,0,0
model,representation,0,0
model,prediction,0,0
model,structure,0,-1
logic,reason,0,0
logic,consistency,0,0
logic,deduction,0,0
creativity,innovation,0,0
creativity,imagination,0,0
creativity,originality,0,0
physics,law,0,0
physics,motion,0,0
physics,universe,0,0
problem - solve,strategy,0,0
problem - solve,effort,0,0
problem - solve,solution,0,0
class,group,0,0
class,community,0,0
class,share,0,-1
teamwork,collaboration,0,0
teamwork,support,0,0
teamwork,trust,0,0
scientist,truth,0,0
scientist,discovery,0,0
scientist,curiosity,0,0
study,effort,0,0
study,learn,0,0
study,progress,0,0
professor,wisdom,0,0
professor,mentor,0,0
professor,knowledge,0,0
society,change,-1,0
society,structure,-1,-1
society,influence,-1,0
philosophy,question,0,0
philosophy,reason,0,0
philosophy,truth,0,0
future,hope,0,0
future,possibility,0,0
future,challenge,0,-1
teacher,guidance,0,0
teacher,patience,0,0
teacher,impact,0,0
equation,order,0,0
equation,logic,0,0
equation,solution,0,0
job,stability,0,0
job,purpose,0,0
job,stress,0,-1
stem,innovation,0,0
stem,growth,0,0
stem,technology,0,0
experiment,risk,0,-1
experiment,result,0,0
experiment,testing,0,0
literature,story,0,0
literature,emotion,0,0
literature,imagination,0,0
art,beauty,0,0
art,expression,0,0
art,freedom,0,0
knowledge,clarity,0,0
knowledge,power,0,0
knowledge,growth,0,0
blackboard,write,0,0
blackboard,idea,0,0
blackboard,class,0,0
student,growth,0,0
student,curiosity,0,0
student,learn,0,0
number,pattern,0,0
number,precision,0,0
number,order,0,0
failure,lesson,-1,0
failure,setback,-1,-1
failure,growth,-1,0
homework,effort,-1,0
homework,routine,-1,-1
homework,pressure,-1,-1
algorithm,logic,0,0
algorithm,automation,0,0
algorithm,efficiency,0,0
work,purpose,0,0
work,stress,0,-1
work,duty,0,-1
ai,future,0,0
ai,change,0,0
ai,power,0,0
chemistry,molecule,0,0
chemistry,reaction,0,0
chemistry,balance,0,0
history,memory,0,0
history,pattern,0,0
history,lesson,0,0
proof,certainty,0,0
proof,logic,0,0
proof,validity,0,0
