cue_word,association_word,cue_valence,associated_valence
informatic,computer,0,-1
informatic,datum,0,1
informatic,cod,0,-1
llm,machine,0,-1
llm,learn,0,1
llm,model,0,0
science,experiment,1,0
science,research,1,1
science,discovery,1,1
success,achievement,1,1
success,happiness,1,1
success,wealth,1,0
grade,school,-1,-1
grade,performance,-1,0
grade,stress,-1,-1
ai,future,0,1
ai,technology,0,0
ai,robot,0,-1
class,student,-1,0
class,learn,-1,1
class,teacher,-1,0
exam,test,-1,-1
exam,nervous,-1,-1
exam,study,-1,-1
equation,math,-1,-1
equation,solve,-1,0
equation,number,-1,-1
teacher,learn,0,1
teacher,school,0,-1
teacher,knowledge,0,1
knowledge,learn,1,1
knowledge,wise,1,1
knowledge,power,1,0
literature,book,1,1
literature,poetry,1,0
literature,story,1,1
stem,science,0,1
stem,technology,0,0
stem,engineering,0,-1
number,math,-1,-1
number,count,-1,-1
number,datum,-1,0
datum,information,0,1
datum,analysis,0,0
datum,statistic,0,-1
variable,math,-1,-1
variable,change,-1,-1
variable,unknown,-1,-1
job,work,0,-1
job,career,0,1
job,money,0,0
music,song,1,1
music,instrument,1,0
music,rhythm,1,0
chemistry,element,-1,-1
chemistry,reaction,-1,0
chemistry,lab,-1,-1
classroom,student,-1,0
classroom,teacher,-1,0
classroom,learn,-1,1
anxiety,nervous,-1,-1
anxiety,stress,-1,-1
anxiety,worry,-1,-1
philosophy,think,0,1
philosophy,question,0,0
philosophy,mean,0,1
proof,math,-1,-1
proof,evidence,-1,0
proof,demonstrate,-1,0
professor,teacher,0,0
professor,learn,0,1
professor,university,0,0
blackboard,classroom,-1,-1
blackboard,teach,-1,0
blackboard,chalk,-1,-1
logic,reason,0,1
logic,math,0,-1
logic,structure,0,0
homework,study,-1,-1
homework,stress,-1,-1
homework,learn,-1,0
chatgpt,ai,1,0
chatgpt,help,1,1
chatgpt,technology,1,0
mathematic,number,-1,-1
mathematic,logic,-1,0
mathematic,difficult,-1,-1
computation,calculate,0,-1
computation,cod,0,0
computation,datum,0,0
study,learn,-1,0
study,book,-1,-1
study,exam,-1,-1
biology,life,1,1
biology,cell,1,0
biology,nature,1,1
art,creativity,1,1
art,paint,1,0
art,beauty,1,1
model,design,0,0
model,simulation,0,-1
model,representation,0,-1
student,learn,0,0
student,school,0,-1
student,future,0,1
teamwork,collaboration,1,1
teamwork,communication,1,1
teamwork,support,1,1
work,job,-1,0
work,effort,-1,-1
work,productivity,-1,0
algorithm,code,0,0
algorithm,solution,0,1
algorithm,problem,0,-1
theorem,proof,-1,0
theorem,math,-1,-1
theorem,logic,-1,0
creativity,innovation,1,1
creativity,art,1,1
creativity,idea,1,1
failure,mistake,-1,-1
failure,learn,-1,0
failure,disappointment,-1,-1
experiment,science,1,1
experiment,testing,1,0
experiment,discovery,1,1
problem - solve,logic,1,0
problem - solve,solution,1,1
problem - solve,challenge,1,-1
history,past,0,-1
history,event,0,0
history,learn,0,0
lecture,teach,-1,0
lecture,listen,-1,-1
lecture,note,-1,-1
future,hope,1,1
future,plan,1,0
future,uncertainty,1,-1
scientist,research,1,1
scientist,discovery,1,1
scientist,lab,1,0
physics,energy,0,0
physics,motion,0,-1
physics,law,0,-1
career,job,1,0
career,growth,1,1
career,success,1,1
society,people,0,1
society,culture,0,0
society,community,0,0
