cue_word,association_word,cue_valence,associated_valence
computation,logic,0,0
computation,machine,0,0
society,people,0,1
society,culture,0,0
experiment,test,0,0
experiment,discover,0,1
blackboard,class,-1,0
blackboard,write,-1,0
science,research,0,0
science,fact,0,0
classroom,learn,0,1
classroom,teacher,0,0
art,creative,1,1
art,beauty,1,1
ai,intelligence,0,0
ai,future,0,0
datum,information,0,0
datum,analyze,0,0
homework,study,-1,0
homework,assign,-1,-1
knowledge,learn,1,1
knowledge,wise,1,1
professor,teach,0,0
professor,expert,0,0
stem,science,0,0
stem,engineer,0,0
failure,mistake,-1,-1
failure,learn,-1,1
proof,math,0,0
proof,demonstrate,0,0
equation,solve,0,0
equation,math,0,0
physics,energy,0,0
physics,motion,0,0
number,count,0,0
number,math,0,0
literature,book,1,1
literature,poetry,1,1
work,job,0,0
work,effort,0,0
algorithm,code,0,0
algorithm,solve,0,0
history,past,0,0
history,learn,0,1
chatgpt,ai,0,0
chatgpt,chat,0,0
informatic,datum,0,0
informatic,compute,0,0
philosophy,think,1,1
philosophy,wisdom,1,1
career,job,0,0
career,growth,0,1
student,learn,0,0
student,future,0,0
problem - solve,challenge,0,-1
problem - solve,solution,0,0
creativity,innovation,1,1
creativity,art,1,1
teacher,educate,0,0
teacher,mentor,0,0
chemistry,science,0,0
chemistry,reaction,0,0
music,harmony,1,1
music,rhythm,1,1
llm,model,0,0
llm,language,0,0
model,predict,0,0
model,datum,0,0
mathematic,number,0,0
mathematic,logic,0,0
teamwork,collaborate,0,0
teamwork,support,0,1
success,achieve,1,1
success,goal,1,1
scientist,research,0,0
scientist,discover,0,1
variable,change,-1,0
variable,unknown,-1,-1
biology,life,0,1
biology,cell,0,0
logic,reason,0,0
logic,structure,0,0
lecture,teach,0,0
lecture,learn,0,0
job,work,0,0
job,career,0,0
future,hope,0,1
future,uncertainty,0,-1
theorem,proof,0,0
theorem,mathematic,0,0
class,learn,0,0
class,student,0,0
exam,test,-1,-1
exam,stress,-1,-1
grade,score,0,0
grade,evaluate,0,0
study,learn,0,0
study,prepare,0,0
anxiety,stress,-1,-1
anxiety,worry,-1,-1
