cue_word,association_word,cue_valence,associated_valence
teamwork,collaboration,0,0
teamwork,cooperation,0,0
teamwork,group,0,0
blackboard,chalk,0,0
blackboard,note,0,0
blackboard,classroom,0,0
literature,book,1,1
literature,poetry,1,1
literature,fiction,1,1
class,student,0,0
class,lesson,0,0
class,teacher,0,0
teacher,knowledge,0,0
teacher,guidance,0,0
teacher,education,0,0
music,melody,1,1
music,harmony,1,1
music,rhythm,1,1
lecture,professor,0,0
lecture,note,0,0
lecture,learn,0,0
classroom,desk,0,0
classroom,student,0,0
classroom,teacher,0,0
knowledge,learn,1,1
knowledge,wisdom,1,1
knowledge,education,1,1
job,work,0,0
job,career,0,0
job,employment,0,0
success,achievement,1,1
success,accomplishment,1,1
success,victory,1,1
creativity,art,1,1
creativity,innovation,1,1
creativity,imagination,1,1
philosophy,think,0,0
philosophy,wisdom,0,0
philosophy,ethic,0,0
anxiety,stress,-1,-1
anxiety,worry,-1,-1
anxiety,fear,-1,-1
grade,mark,0,0
grade,exam,0,-1
grade,performance,0,0
datum,information,-1,0
datum,statistic,-1,-1
datum,analysis,-1,0
failure,defeat,-1,-1
failure,loss,-1,-1
failure,mistake,-1,-1
future,hope,0,0
future,potential,0,0
future,opportunity,0,0
professor,teacher,0,0
professor,lecture,0,0
professor,knowledge,0,0
student,learn,0,0
student,education,0,0
student,class,0,0
stem,science,-1,0
stem,technology,-1,0
stem,maths,-1,-1
informatic,computer,-1,-1
informatic,datum,-1,-1
informatic,technology,-1,0
llm,law,0,0
llm,degree,0,0
llm,education,0,0
theorem,maths,-1,-1
theorem,proof,-1,-1
theorem,logic,-1,0
variable,maths,-1,-1
variable,datum,-1,-1
variable,change,-1,0
homework,study,-1,0
homework,boredom,-1,-1
homework,stress,-1,-1
problem - solve,challenge,0,0
problem - solve,creativity,0,1
problem - solve,logic,0,0
study,learn,0,0
study,focus,0,0
study,homework,0,-1
computation,maths,-1,-1
computation,algorithm,-1,-1
computation,number,-1,-1
algorithm,code,-1,0
algorithm,computation,-1,-1
algorithm,logic,-1,0
biology,science,0,0
biology,life,0,1
biology,experiment,0,0
work,effort,0,0
work,career,0,0
work,routine,0,-1
ai,technology,0,0
ai,future,0,1
ai,robotic,0,0
art,creativity,1,1
art,paint,1,1
art,beauty,1,1
model,design,0,0
model,art,0,1
model,structure,0,0
science,experiment,0,0
science,discovery,0,1
science,biology,0,0
number,maths,-1,-1
number,computation,-1,-1
number,logic,-1,0
proof,maths,0,-1
proof,logic,0,0
proof,evidence,0,0
chatgpt,ai,0,0
chatgpt,technology,0,0
chatgpt,assistant,0,0
career,success,0,1
career,work,0,0
career,future,0,1
scientist,science,0,0
scientist,research,0,0
scientist,discovery,0,1
physics,science,0,0
physics,experiment,0,0
physics,logic,0,0
experiment,science,0,0
experiment,discovery,0,1
experiment,biology,0,0
exam,stress,-1,-1
exam,study,-1,0
exam,evaluation,-1,-1
history,past,1,0
history,learn,1,0
history,art,1,1
chemistry,science,0,0
chemistry,experiment,0,0
chemistry,biology,0,0
society,people,0,0
society,culture,0,1
society,history,0,1
logic,reasoning,0,0
logic,maths,0,-1
logic,problem - solve,0,0
equation,maths,-1,-1
equation,number,-1,-1
equation,logic,-1,0
mathematic,number,-1,-1
mathematic,logic,-1,0
mathematic,equation,-1,-1
