cue_word,association_word,cue_valence,associated_valence
study,learn,1,1
study,exam,1,-1
chatgpt,ai,0,1
chatgpt,response,0,-1
art,craftery,1,1
art,expression,1,1
professor,teacher,0,1
professor,lecture,0,-1
creativity,innovation,1,1
creativity,idea,1,1
logic,reasoning,0,1
logic,proof,0,-1
ai,automation,0,-1
ai,robotic,0,0
algorithm,pattern,1,0
algorithm,code,1,1
problem - solve,analyze,1,0
problem - solve,solve,1,1
literature,book,1,1
literature,story,1,0
physics,force,1,-1
physics,energy,1,1
chemistry,element,1,0
chemistry,react,1,-1
variable,change,0,-1
variable,value,0,1
job,work,0,-1
job,career,0,1
equation,maths,0,-1
equation,symbol,0,1
proof,validity,-1,1
proof,evidence,-1,0
teacher,guide,1,1
teacher,mentor,1,1
lecture,talk,0,-1
lecture,classroom,0,1
theorem,law,1,1
theorem,proof,1,-1
informatic,datum,0,0
informatic,tech,0,1
society,community,1,1
society,culture,1,0
class,group,0,-1
class,session,0,1
scientist,researcher,1,1
scientist,experiment,1,-1
music,sound,1,0
music,rhythm,1,1
anxiety,stress,-1,-1
anxiety,worry,-1,-1
grade,test,0,-1
grade,score,0,1
grade,academic,0,1
number,maths,0,1
number,datum,0,1
number,sequence,0,0
classroom,teach,-1,1
classroom,learn,-1,1
classroom,board,-1,0
career,work,1,0
career,future,1,1
career,path,1,-1
success,win,1,1
success,achieve,1,1
success,goal,1,1
work,job,-1,0
work,product,-1,0
work,stress,-1,-1
mathematic,logic,1,1
mathematic,calc,1,0
mathematic,abstract,1,-1
blackboard,write,-1,1
blackboard,teach,-1,1
blackboard,equation,-1,0
exam,test,-1,0
exam,failure,-1,-1
exam,paper,-1,-1
model,system,1,1
model,theory,1,1
model,simplify,1,0
stem,science,1,1
stem,engineering,1,1
stem,technology,1,0
history,past,-1,-1
history,fact,-1,0
history,legacy,-1,-1
datum,info,0,1
datum,number,0,0
datum,analysis,0,1
teamwork,collab,1,1
teamwork,group,1,0
teamwork,coop,1,1
experiment,test,1,-1
experiment,investigate,1,1
experiment,lab,1,0
llm,ai,1,1
llm,code,1,-1
llm,chat,1,0
knowledge,learn,1,1
knowledge,info,1,1
knowledge,skill,1,1
future,next,0,-1
future,possibility,0,1
future,tomorrow,0,0
homework,study,-1,0
homework,assignment,-1,-1
homework,chore,-1,-1
student,learn,1,1
student,school,1,-1
student,young,1,-1
philosophy,think,0,1
philosophy,idea,0,1
philosophy,ethic,0,-1
failure,lose,-1,-1
failure,mistake,-1,-1
failure,dropout,-1,-1
biology,life,1,1
biology,cell,1,0
biology,organism,1,-1
science,experiment,1,1
science,discover,1,1
science,research,1,0
computation,code,0,-1
computation,logic,0,1
computation,compute,0,0
