cue_word,association_word,cue_valence,associated_valence
lecture,teach,0,0
lecture,learn,0,0
lecture,classroom,0,0
student,learn,0,0
student,education,0,0
student,youth,0,-1
knowledge,learn,0,0
knowledge,education,0,0
knowledge,wisdom,0,0
stem,science,0,0
stem,technology,0,0
stem,engineering,0,0
logic,reasoning,0,0
logic,mathematic,0,0
logic,philosophy,0,0
equation,mathematic,0,0
equation,science,0,0
equation,solution,0,0
success,achievement,0,0
success,happiness,0,0
success,prospersity,0,0
study,learn,0,0
study,education,0,0
study,research,0,0
experiment,science,0,0
experiment,research,0,0
experiment,discovery,0,0
work,job,-1,-1
work,effort,-1,-1
work,productivity,-1,0
music,sound,0,0
music,art,0,0
music,rhythm,0,0
proof,mathematic,0,0
proof,evidence,0,0
proof,validation,0,0
anxiety,stress,-1,-1
anxiety,fear,-1,-1
anxiety,worry,-1,-1
chatgpt,ai,0,0
chatgpt,assistant,0,0
chatgpt,technology,0,0
philosophy,think,0,0
philosophy,wisdom,0,0
philosophy,ethic,0,0
science,research,0,0
science,experiment,0,0
science,discovery,0,0
number,mathematic,-1,0
number,quantity,-1,-1
number,datum,-1,-1
failure,loss,-1,-1
failure,mistake,-1,-1
failure,defeat,-1,-1
job,work,-1,-1
job,employment,-1,-1
job,career,-1,0
computation,mathematic,-1,0
computation,algorithm,-1,-1
computation,datum,-1,-1
algorithm,computation,-1,-1
algorithm,mathematic,-1,0
algorithm,logic,-1,0
creativity,art,0,0
creativity,innovation,0,0
creativity,imagination,0,0
career,job,0,-1
career,success,0,0
career,growth,0,0
ai,technology,0,0
ai,machine,0,-1
ai,learn,0,0
scientist,science,0,0
scientist,research,0,0
scientist,discovery,0,0
classroom,student,0,0
classroom,learn,0,0
classroom,teacher,0,0
biology,life,0,0
biology,cell,0,0
biology,evolution,0,0
theorem,proof,0,0
theorem,mathematic,0,0
theorem,logic,0,0
art,creativity,0,0
art,paint,0,0
art,expression,0,0
teacher,education,0,0
teacher,knowledge,0,0
teacher,mentor,0,0
teamwork,collaboration,0,0
teamwork,communication,0,0
teamwork,success,0,0
problem - solve,logic,0,0
problem - solve,creativity,0,0
problem - solve,solution,0,0
history,past,0,0
history,event,0,0
history,culture,0,0
professor,lecture,0,0
professor,research,0,0
professor,expert,0,0
literature,book,0,0
literature,write,0,0
literature,story,0,0
llm,language,0,0
llm,model,0,0
llm,ai,0,0
datum,information,0,0
datum,analysis,0,0
datum,insight,0,0
homework,study,-1,0
homework,assignment,-1,-1
homework,learn,-1,0
physics,law,0,0
physics,energy,0,0
physics,mathematic,0,0
model,simulation,0,0
model,prediction,0,0
model,datum,0,0
future,technology,0,0
future,innovation,0,0
future,progress,0,0
mathematic,number,0,0
mathematic,logic,0,0
mathematic,theorem,0,0
society,people,0,0
society,culture,0,0
society,community,0,0
exam,test,-1,-1
exam,study,-1,0
exam,grade,-1,0
chemistry,reaction,0,0
chemistry,element,0,0
chemistry,laboratory,0,0
grade,performance,0,0
grade,evaluation,0,0
grade,school,0,0
variable,datum,0,0
variable,change,0,0
variable,mathematic,0,0
informatic,computer,0,0
informatic,datum,0,0
informatic,technology,0,0
class,student,0,0
class,learn,0,0
class,teacher,0,0
blackboard,classroom,0,0
blackboard,teach,0,0
blackboard,write,0,0
