cue_word,association_word,cue_valence,associated_valence
datum,pattern,-1,0
datum,analysis,-1,0
theorem,proof,1,1
theorem,truth,1,0
theorem,logic,1,0
proof,validation,-1,0
proof,certainty,-1,1
proof,reasoning,-1,0
problem - solve,challenge,0,-1
problem - solve,mindset,0,1
problem - solve,creativity,0,1
work,routine,-1,-1
work,purpose,-1,0
work,stress,-1,-1
physics,law,-1,1
physics,energy,-1,0
physics,space,-1,-1
lecture,lecturer,-1,-1
lecture,learn,-1,1
lecture,dry,-1,-1
classroom,education,0,1
classroom,student,0,-1
classroom,noise,0,-1
literature,book,1,0
literature,story,1,1
literature,imagination,1,1
mathematic,number,-1,-1
mathematic,symbol,-1,-1
mathematic,abstraction,-1,0
algorithm,step,0,1
algorithm,code,0,-1
algorithm,efficiency,0,0
history,timeline,-1,-1
history,event,-1,0
history,legacy,-1,-1
society,culture,-1,-1
society,social,-1,1
society,conflict,-1,-1
job,career,-1,0
job,pay,-1,-1
job,stress,-1,-1
informatic,computer,0,1
informatic,tech,0,-1
informatic,datum,0,-1
career,future,0,1
career,growth,0,1
career,success,0,0
knowledge,wisdom,1,1
knowledge,skill,1,0
knowledge,ignorance,1,-1
ai,machine,-1,-1
ai,learn,-1,0
ai,future,-1,1
chemistry,element,-1,0
chemistry,molecule,-1,0
chemistry,experiment,-1,1
art,creativity,0,1
art,aesthetic,0,-1
art,craft,0,1
logic,reasoning,0,1
logic,decision,0,0
logic,error,0,-1
grade,test,-1,0
grade,performance,-1,1
grade,score,-1,-1
chatgpt,ai,-1,-1
chatgpt,helpful,-1,1
chatgpt,generate,-1,0
teacher,instruction,0,1
teacher,knowledge,0,1
teacher,authority,0,-1
equation,math,-1,-1
equation,solution,-1,0
equation,variable,-1,-1
model,theory,-1,0
model,algorithm,-1,-1
professor,teach,1,0
professor,expertise,1,1
professor,lecture,1,-1
music,rhythm,0,1
music,artistry,0,1
music,sound,0,-1
philosophy,debate,0,-1
philosophy,logic,0,1
philosophy,depth,0,1
homework,work,-1,-1
homework,academic,-1,-1
homework,stress,-1,-1
scientist,research,0,1
scientist,discovery,0,1
scientist,datum,0,0
number,math,-1,1
number,calculate,-1,-1
number,precision,-1,0
llm,ai,-1,0
llm,code,-1,-1
llm,learn,-1,1
variable,change,-1,-1
variable,parameter,-1,0
variable,equation,-1,0
anxiety,fear,1,-1
anxiety,stress,1,-1
anxiety,worry,1,-1
success,achievement,1,1
success,win,1,0
success,pride,1,1
class,group,-1,-1
class,lesson,-1,0
class,attendance,-1,-1
biology,life,0,1
biology,cell,0,-1
biology,nature,0,0
exam,test,-1,-1
exam,score,-1,-1
exam,pressure,-1,-1
student,learn,0,1
student,study,0,-1
student,course,0,0
creativity,innovation,1,1
creativity,idea,1,0
creativity,imagination,1,1
science,experiment,-1,1
science,knowledge,-1,0
science,discovery,-1,1
computation,code,-1,-1
computation,logic,-1,0
computation,system,-1,-1
future,tomorrow,0,-1
future,potential,0,-1
future,hope,0,1
blackboard,dry - erase,-1,-1
blackboard,chalk,-1,-1
blackboard,note,-1,0
stem,engineering,1,1
stem,technology,1,1
stem,science,1,-1
experiment,test,0,-1
experiment,datum,0,0
experiment,hypothesis,0,0
teamwork,collaboration,1,1
teamwork,group,1,-1
teamwork,cooperation,1,1
failure,mistake,-1,-1
failure,error,-1,-1
failure,disaster,-1,-1
study,learn,-1,1
study,research,-1,0
study,practice,-1,-1
