cue_word,association_word,cue_valence,associated_valence
exam,stress,-1,-1
exam,grade,-1,0
exam,study,-1,-1
datum,analysis,0,0
datum,information,0,1
datum,number,0,-1
classroom,learn,-1,1
classroom,boredom,-1,-1
classroom,teacher,-1,0
knowledge,power,1,0
knowledge,wisdom,1,1
knowledge,book,1,0
physics,theory,-1,0
physics,experiment,-1,0
physics,difficult,-1,-1
creativity,freedom,1,1
creativity,art,1,-1
creativity,innovation,1,1
art,expression,-1,0
art,bore,-1,-1
art,museum,-1,-1
society,people,-1,0
society,rule,-1,-1
society,community,-1,1
variable,change,-1,0
variable,math,-1,-1
variable,unknown,-1,-1
number,calculation,-1,-1
number,logic,-1,0
number,abstract,-1,-1
problem - solve,challenge,1,0
problem - solve,solution,1,1
problem - solve,think,1,0
computation,computer,0,0
computation,algorithm,0,0
computation,processing,0,-1
success,achievement,1,1
success,happiness,1,1
success,goal,1,0
proof,evidence,0,0
proof,logic,0,0
proof,certainty,0,1
job,money,0,1
job,stress,0,-1
job,career,0,0
blackboard,teach,-1,0
blackboard,chalk,-1,-1
blackboard,class,-1,-1
algorithm,step,0,-1
algorithm,efficiency,0,1
algorithm,code,0,0
science,discovery,1,1
science,research,1,0
science,fact,1,0
class,lecture,-1,-1
class,student,-1,0
class,schedule,-1,-1
music,emotion,1,1
music,rhythm,1,0
music,entertainment,1,1
future,hope,0,1
future,uncertainty,0,-1
future,progress,0,1
equation,balance,-1,0
equation,math,-1,-1
equation,solve,-1,0
mathematic,logic,-1,0
mathematic,difficult,-1,-1
mathematic,precision,-1,1
stem,technology,0,1
stem,innovation,0,1
stem,career,0,0
philosophy,think,0,0
philosophy,question,0,0
philosophy,abstract,0,-1
informatic,datum,0,0
informatic,technology,0,1
informatic,analysis,0,-1
scientist,research,1,0
scientist,discovery,1,1
scientist,knowledge,1,1
experiment,test,0,-1
experiment,result,0,0
experiment,method,0,-1
work,effort,-1,-1
work,responsibility,-1,-1
work,income,-1,1
career,future,0,0
career,success,0,1
career,stress,0,-1
history,past,-1,-1
history,event,-1,-1
history,learn,-1,0
homework,task,-1,-1
homework,time,-1,-1
homework,pressure,-1,-1
literature,book,1,1
literature,story,1,0
literature,imagination,1,1
chatgpt,tool,0,0
chatgpt,assistance,0,1
chatgpt,dependency,0,-1
study,learn,-1,0
study,focus,-1,-1
study,fatigue,-1,-1
anxiety,worry,-1,-1
anxiety,stress,-1,-1
anxiety,fear,-1,-1
lecture,class,-1,-1
lecture,information,-1,0
lecture,boredom,-1,-1
model,representation,0,0
model,simulation,0,0
model,abstraction,0,-1
biology,life,-1,1
biology,complexity,-1,-1
biology,memorization,-1,-1
professor,expert,0,1
professor,guidance,0,0
professor,authority,0,-1
teamwork,collaboration,-1,0
teamwork,conflict,-1,-1
teamwork,efficiency,-1,0
llm,ai,0,0
llm,language,0,0
llm,innovation,0,1
grade,evaluation,-1,-1
grade,pressure,-1,-1
grade,achievement,-1,1
student,learn,0,0
student,youth,0,0
student,struggle,0,-1
teacher,education,0,1
teacher,mentor,0,1
teacher,demand,0,-1
failure,mistake,-1,-1
failure,lesson,-1,0
failure,disappointment,-1,-1
ai,intelligence,0,1
ai,future,0,0
ai,ethic,0,-1
logic,reason,1,1
logic,clarity,1,1
logic,rigidity,1,-1
chemistry,reaction,1,1
chemistry,element,1,0
chemistry,experiment,1,0
theorem,proof,0,0
theorem,mathematic,0,0
theorem,complexity,0,-1
