cue_word,association_word,cue_valence,associated_valence
theorem,proof,0,1
theorem,logic,0,0
theorem,math,0,0
informatic,ai,0,1
informatic,computation,0,0
informatic,code,0,0
art,creativity,1,1
art,expression,1,0
art,paint,1,0
literature,story,0,0
literature,novel,0,0
literature,read,0,0
class,lecture,0,0
class,study,0,0
class,group,0,-1
job,career,0,0
job,work,0,0
job,salary,0,-1
failure,mistake,-1,0
failure,error,-1,-1
failure,learn,-1,0
lecture,class,0,0
lecture,note,0,0
lecture,professor,0,0
society,community,0,0
society,culture,0,0
society,politic,0,-1
number,datum,0,0
number,statistic,0,0
number,math,0,0
student,class,0,0
student,study,0,0
student,grade,0,-1
study,book,1,0
study,lecture,1,0
study,exam,1,-1
ai,chatgpt,1,1
ai,llm,1,1
ai,technology,1,0
stem,science,0,0
stem,math,0,0
stem,engineering,0,0
chemistry,lab,0,0
chemistry,molecule,0,0
chemistry,experiment,0,0
grade,score,-1,0
grade,mark,-1,0
grade,exam,-1,-1
model,simulation,0,0
model,prediction,0,0
model,system,0,0
logic,reasoning,0,0
logic,proof,0,1
logic,argument,0,0
computation,algorithm,0,0
computation,processing,0,0
computation,datum,0,0
proof,theorem,1,0
proof,logic,1,0
proof,math,1,0
chatgpt,ai,1,1
chatgpt,llm,1,1
chatgpt,response,1,0
llm,ai,1,1
llm,chatgpt,1,1
llm,model,1,0
blackboard,class,0,0
blackboard,write,0,0
blackboard,chalk,0,-1
philosophy,think,0,0
philosophy,question,0,0
philosophy,reason,0,0
history,past,0,0
history,event,0,0
history,study,0,0
scientist,curiosity,0,1
scientist,discovery,0,0
scientist,innovation,0,1
future,hope,0,1
future,uncertainty,0,-1
future,opportunity,0,0
physics,equation,0,0
physics,universe,0,1
physics,law,0,0
mathematic,logic,1,1
mathematic,proof,1,0
mathematic,number,1,0
professor,knowledge,0,1
professor,teach,0,0
professor,mentor,0,0
algorithm,cod,0,0
algorithm,logic,0,1
algorithm,pattern,0,0
science,experiment,0,0
science,datum,0,0
science,fact,0,0
teacher,guidance,0,0
teacher,student,0,0
teacher,classroom,0,0
homework,stress,-1,-1
homework,practice,-1,0
homework,deadline,-1,0
classroom,student,0,0
classroom,teacher,0,0
classroom,learn,0,1
work,effort,0,0
work,productivity,0,1
work,task,0,0
experiment,result,0,1
experiment,hypothesis,0,0
experiment,testing,0,0
variable,change,0,0
variable,factor,0,0
variable,influence,0,0
creativity,imagination,1,1
creativity,innovation,1,1
creativity,art,1,0
datum,analysis,0,0
datum,statistic,0,0
datum,result,0,1
exam,stress,-1,-1
exam,preparation,-1,0
exam,pass,-1,0
biology,cell,0,0
biology,life,0,1
biology,genetic,0,0
equation,solution,0,1
equation,variable,0,0
equation,math,0,1
knowledge,understand,1,1
knowledge,learn,1,1
knowledge,wisdom,1,1
anxiety,fear,-1,-1
anxiety,worry,-1,-1
anxiety,stress,-1,-1
music,melody,1,1
music,rhythm,1,0
music,joy,1,1
problem - solve,think,1,1
problem - solve,solution,1,1
problem - solve,challenge,1,0
teamwork,collaboration,0,1
teamwork,support,0,1
teamwork,group,0,0
success,achievement,1,1
success,pride,1,0
success,goal,1,0
career,job,0,0
career,growth,0,1
career,path,0,0
