cue_word,association_word,cue_valence,associated_valence
chatgpt,ai,0,0
chatgpt,assistant,0,0
chatgpt,technology,0,0
philosophy,think,0,0
philosophy,life,0,0
philosophy,mean,0,0
lecture,learn,0,0
lecture,teacher,0,0
lecture,classroom,0,0
logic,reasoning,0,0
logic,mathematic,0,-1
logic,problem,0,0
homework,study,-1,0
homework,task,-1,-1
homework,school,-1,0
number,mathematic,-1,-1
number,count,-1,-1
number,datum,-1,0
failure,defeat,-1,-1
failure,loss,-1,-1
failure,mistake,-1,-1
problem - solve,logic,0,0
problem - solve,solution,0,0
problem - solve,challenge,0,0
study,learn,0,0
study,focus,0,0
study,exam,0,-1
class,school,0,0
class,teacher,0,0
class,student,0,0
algorithm,code,0,0
algorithm,solution,0,0
algorithm,informatic,0,0
exam,test,-1,-1
exam,study,-1,0
exam,stress,-1,-1
success,achievement,1,1
success,victory,1,1
success,goal,1,0
mathematic,number,-1,-1
mathematic,logic,-1,0
mathematic,problem,-1,0
art,creativity,0,0
art,paint,0,0
art,music,0,0
teamwork,collaboration,0,0
teamwork,group,0,0
teamwork,project,0,0
ai,technology,0,0
ai,future,0,0
ai,robot,0,0
teacher,school,0,0
teacher,learn,0,0
teacher,classroom,0,0
job,work,0,0
job,career,0,0
job,salary,0,0
creativity,art,0,0
creativity,music,0,0
creativity,innovation,0,0
informatic,computer,0,0
informatic,datum,0,0
informatic,algorithm,0,0
music,art,0,0
music,sound,0,0
music,rhythm,0,0
society,people,0,0
society,community,0,0
society,culture,0,0
chemistry,science,0,0
chemistry,experiment,0,0
chemistry,reaction,0,0
variable,mathematic,0,-1
variable,change,0,0
variable,datum,0,0
science,biology,0,1
science,experiment,0,0
science,knowledge,0,1
history,past,0,0
history,knowledge,0,1
history,war,0,-1
career,work,0,0
career,future,0,1
career,success,0,1
model,equation,0,-1
model,maths,0,-1
model,science,0,0
blackboard,classroom,0,0
blackboard,teacher,0,0
blackboard,chalk,0,0
equation,maths,-1,-1
equation,solve,-1,0
equation,number,-1,-1
llm,study,0,0
llm,future,0,1
llm,work,0,0
grade,school,0,0
grade,success,0,0
grade,anxiety,0,-1
future,career,1,0
future,family,1,1
future,uncertainty,1,-1
classroom,teacher,0,0
classroom,student,0,0
classroom,learn,0,1
experiment,science,0,0
experiment,lab,0,0
experiment,discovery,0,1
theorem,maths,-1,-1
theorem,proof,-1,0
theorem,science,-1,0
computation,maths,0,-1
computation,datum,0,0
computation,technology,0,0
proof,maths,0,-1
proof,theorem,0,-1
proof,logic,0,0
physics,science,0,0
physics,experiment,0,0
physics,maths,0,-1
scientist,science,1,0
scientist,research,1,0
scientist,knowledge,1,1
student,school,0,0
student,learn,0,1
student,future,0,1
anxiety,stress,-1,-1
anxiety,exam,-1,-1
anxiety,uncertainty,-1,-1
literature,book,0,1
literature,read,0,1
literature,knowledge,0,1
professor,teacher,0,0
professor,knowledge,0,1
professor,classroom,0,0
datum,information,0,0
datum,technology,0,0
datum,analysis,0,0
stem,science,0,0
stem,technology,0,0
stem,engineering,0,0
biology,science,1,0
biology,life,1,1
biology,knowledge,1,1
knowledge,learn,1,1
knowledge,education,1,1
knowledge,wisdom,1,1
work,job,0,0
work,career,0,0
work,effort,0,0
