cue_word,association_word,cue_valence,associated_valence
computation,algorithm,0,0
computation,datum,0,0
computation,number,0,-1
physics,science,1,1
physics,equation,1,0
physics,blackboard,1,-1
art,creativity,1,1
art,paint,1,0
art,beauty,1,0
knowledge,learn,1,1
knowledge,wisdom,1,1
knowledge,education,1,0
algorithm,computation,0,0
algorithm,problem - solve,0,0
algorithm,code,0,-1
philosophy,think,1,1
philosophy,wisdom,1,1
philosophy,ethic,1,0
blackboard,lecture,-1,-1
blackboard,teach,-1,0
blackboard,chalk,-1,-1
proof,theorem,0,0
proof,mathematic,0,0
proof,logic,0,-1
creativity,art,1,1
creativity,innovation,1,1
creativity,imagination,1,1
job,work,0,0
job,career,0,0
job,employment,0,-1
professor,teacher,0,0
professor,lecture,0,-1
professor,knowledge,0,1
ai,technology,0,0
ai,machine,0,-1
ai,learn,0,0
problem - solve,algorithm,0,0
problem - solve,logic,0,-1
problem - solve,creativity,0,1
science,physics,1,1
science,chemistry,1,0
science,experiment,1,0
informatic,computation,0,0
informatic,datum,0,0
informatic,algorithm,0,0
grade,exam,-1,-1
grade,school,-1,-1
grade,performance,-1,-1
theorem,proof,0,0
theorem,mathematic,0,0
theorem,logic,0,-1
lecture,professor,-1,0
lecture,blackboard,-1,-1
lecture,learn,-1,1
work,job,0,0
work,employment,0,-1
work,effort,0,-1
exam,grade,-1,-1
exam,study,-1,-1
exam,stress,-1,-1
scientist,science,1,1
scientist,research,1,1
scientist,experiment,1,0
equation,mathematic,0,0
equation,physics,0,1
equation,solve,0,0
chemistry,science,0,1
chemistry,experiment,0,0
chemistry,element,0,-1
number,mathematic,-1,0
number,computation,-1,0
number,datum,-1,0
datum,information,0,0
datum,analysis,0,0
datum,number,0,-1
student,learn,0,1
student,future,0,0
student,book,0,-1
failure,loss,-1,-1
failure,sadness,-1,-1
failure,opportunity,-1,-1
career,growth,1,1
career,success,1,1
career,ambition,1,0
classroom,learn,0,1
classroom,teacher,0,0
classroom,friend,0,1
experiment,science,0,0
experiment,discovery,0,1
experiment,risk,0,-1
chatgpt,ai,0,0
chatgpt,assistant,0,1
chatgpt,technology,0,0
model,design,0,0
model,representation,0,0
model,simulation,0,0
literature,book,1,-1
literature,poetry,1,1
literature,fiction,1,0
mathematic,number,-1,-1
mathematic,logic,-1,0
mathematic,problem,-1,-1
society,people,0,1
society,culture,0,1
society,community,0,1
anxiety,fear,-1,-1
anxiety,stress,-1,-1
anxiety,worry,-1,-1
homework,study,-1,-1
homework,task,-1,-1
homework,deadline,-1,-1
music,sound,1,0
music,rhythm,1,0
music,emotion,1,1
biology,life,0,1
biology,cell,0,0
biology,nature,0,1
future,hope,0,1
future,uncertainty,0,-1
future,plan,0,0
history,past,0,-1
history,event,0,0
history,learn,0,1
class,student,0,0
class,teacher,0,0
class,lesson,0,0
teamwork,collaboration,1,1
teamwork,group,1,0
teamwork,support,1,1
variable,change,-1,-1
variable,unknown,-1,-1
variable,datum,-1,0
stem,science,0,0
stem,technology,0,0
stem,engineering,0,0
logic,reasoning,0,0
logic,math,0,-1
logic,problem,0,-1
teacher,learn,1,1
teacher,knowledge,1,1
teacher,guidance,1,1
study,learn,-1,1
study,book,-1,-1
study,exam,-1,-1
llm,ai,0,0
llm,model,0,0
llm,language,0,0
success,achievement,1,1
success,happiness,1,1
success,goal,1,1
