cue_word,association_word,cue_valence,associated_valence
physics,force,0,0
physics,gravity,0,0
physics,quantum,0,1
chemistry,molecule,1,1
chemistry,reaction,1,1
chemistry,lab,1,0
biology,cell,-1,-1
biology,dna,-1,0
biology,evolution,-1,-1
grade,exam,-1,-1
grade,score,-1,0
grade,pass,-1,1
future,career,0,0
future,success,0,1
future,job,0,-1
logic,puzzle,1,1
logic,deduction,1,0
logic,code,1,1
chatgpt,ai,0,1
chatgpt,chat,0,0
chatgpt,helper,0,1
blackboard,chalk,-1,-1
blackboard,note,-1,0
blackboard,class,-1,-1
professor,smart,-1,1
professor,strict,-1,-1
professor,lecture,-1,-1
failure,error,-1,-1
failure,retry,-1,-1
failure,lesson,-1,0
knowledge,wisdom,1,1
knowledge,book,1,-1
knowledge,power,1,0
mathematic,algebra,1,1
mathematic,calculus,1,1
mathematic,proof,1,0
scientist,discovery,1,1
scientist,lab,1,0
scientist,genius,1,1
llm,model,0,0
llm,language,0,-1
llm,neural,0,1
theorem,proof,1,1
theorem,math,1,1
theorem,logic,1,1
algorithm,code,1,1
algorithm,sort,1,0
algorithm,efficient,1,1
equation,solve,1,1
equation,balance,1,0
equation,variable,1,0
work,effort,-1,0
work,job,-1,-1
work,paycheck,-1,0
ai,learn,1,1
ai,robot,1,0
ai,future,1,0
experiment,test,0,-1
experiment,hypothesis,0,0
experiment,result,0,0
literature,novel,-1,-1
literature,poem,-1,-1
literature,story,-1,-1
history,war,-1,-1
history,date,-1,-1
history,past,-1,-1
lecture,note,-1,0
lecture,professor,-1,-1
lecture,bored,-1,-1
study,book,-1,-1
study,exam,-1,-1
study,night,-1,-1
number,math,1,1
number,datum,1,1
number,pattern,1,1
society,community,-1,0
society,pressure,-1,-1
society,friend,-1,1
career,job,0,0
career,ambition,0,1
career,money,0,0
art,paint,-1,-1
art,useless,-1,-1
art,bore,-1,-1
variable,x,0,-1
variable,code,0,1
variable,change,0,-1
computation,algorithm,1,1
computation,computer,1,1
computation,speed,1,0
homework,tedious,-1,-1
homework,deadline,-1,-1
homework,study,-1,-1
anxiety,fear,-1,-1
anxiety,panic,-1,-1
anxiety,worry,-1,-1
science,chemistry,1,1
science,experiment,1,0
science,discovery,1,1
exam,test,-1,-1
exam,stress,-1,-1
exam,grade,-1,-1
datum,database,0,0
datum,analysis,0,0
datum,number,0,-1
job,salary,-1,0
job,boss,-1,-1
job,routine,-1,-1
teacher,professor,-1,-1
teacher,mentor,-1,0
teacher,strict,-1,-1
class,lecture,-1,-1
class,classmate,-1,1
class,boredom,-1,-1
proof,theorem,-1,-1
proof,logic,-1,0
proof,math,-1,0
teamwork,group,0,0
teamwork,collaboration,0,0
teamwork,fun,0,1
informatic,programming,1,1
informatic,computer,1,1
informatic,network,1,0
philosophy,useless,-1,-1
philosophy,abstract,-1,-1
philosophy,pointless,-1,-1
success,achievement,1,1
success,goal,1,1
success,reward,1,1
problem - solve,puzzle,1,1
problem - solve,solution,1,1
problem - solve,challenge,1,0
creativity,idea,0,1
creativity,innovation,0,1
creativity,art,0,-1
classroom,desk,-1,-1
classroom,teacher,-1,-1
classroom,chat,-1,1
model,example,0,0
model,simulation,0,0
model,fit,0,-1
music,song,-1,-1
music,rhythm,-1,-1
music,noise,-1,-1
stem,science,1,1
stem,tech,1,1
stem,engineering,1,0
student,study,-1,-1
student,friend,-1,1
student,exam,-1,-1
