cue_word,association_word,cue_valence,associated_valence
stem,math,-1,-1
stem,science,-1,0
stem,difficult,-1,-1
scientist,lab,0,0
scientist,smart,0,1
scientist,nerdy,0,-1
teacher,strict,0,-1
teacher,helpful,0,1
teacher,bore,0,-1
failure,lose,-1,-1
failure,sad,-1,-1
failure,quit,-1,-1
literature,book,-1,-1
literature,bore,-1,-1
literature,poem,-1,-1
chemistry,lab,-1,0
chemistry,mix,-1,0
chemistry,dangerous,-1,-1
model,fashion,1,1
model,pose,1,0
model,beautiful,1,1
art,creative,1,1
art,paint,1,1
art,fun,1,1
logic,puzzle,0,1
logic,think,0,1
logic,math,0,-1
llm,chatbot,0,0
llm,ai,0,1
llm,smart,0,1
knowledge,learn,1,1
knowledge,book,1,-1
knowledge,power,1,1
professor,smart,0,1
professor,strict,0,-1
professor,lecture,0,-1
class,school,-1,-1
class,listen,-1,0
class,tired,-1,-1
proof,math,-1,-1
proof,evidence,-1,0
proof,hard,-1,-1
study,book,0,-1
study,exam,0,-1
study,effort,0,1
history,date,-1,-1
history,war,-1,-1
history,bore,-1,-1
grade,test,0,-1
grade,good,0,1
grade,bad,0,-1
student,learn,0,1
student,homework,0,-1
student,fun,0,1
theorem,math,-1,-1
theorem,prove,-1,-1
theorem,complex,-1,-1
homework,task,-1,-1
homework,night,-1,-1
homework,bore,-1,-1
algorithm,computer,-1,0
algorithm,step,-1,0
algorithm,code,-1,-1
success,win,1,1
success,happy,1,1
success,goal,1,1
problem - solve,think,1,1
problem - solve,fix,1,1
problem - solve,puzzle,1,1
experiment,lab,1,0
experiment,try,1,1
experiment,discover,1,1
ai,robot,1,0
ai,smart,1,1
ai,future,1,1
physics,hard,-1,-1
physics,school,-1,-1
physics,formula,-1,-1
number,count,0,1
number,math,0,-1
number,money,0,1
exam,stress,-1,-1
exam,study,-1,-1
exam,grade,-1,-1
society,people,0,0
society,rule,0,-1
society,community,0,1
chatgpt,ai,1,0
chatgpt,chat,1,1
chatgpt,helpful,1,1
equation,x,-1,-1
equation,solve,-1,0
equation,math,-1,-1
science,experiment,1,1
science,discovery,1,1
science,biology,1,1
computation,computer,-1,0
computation,calculate,-1,-1
computation,code,-1,-1
informatic,computer,-1,0
informatic,programming,-1,-1
informatic,it,-1,0
work,money,0,1
work,tired,0,-1
work,colleague,0,0
job,salary,0,1
job,boss,0,-1
job,routine,0,0
classroom,desk,-1,-1
classroom,teacher,-1,0
classroom,chalk,-1,0
lecture,bore,-1,-1
lecture,note,-1,-1
lecture,professor,-1,0
variable,change,-1,0
variable,math,-1,-1
variable,unknown,-1,-1
blackboard,chalk,-1,0
blackboard,eraser,-1,-1
blackboard,write,-1,0
career,success,1,1
career,ambition,1,1
career,money,1,1
mathematic,equation,-1,-1
mathematic,proof,-1,-1
mathematic,hard,-1,-1
future,hop,1,1
future,plan,1,1
future,family,1,1
teamwork,group,-1,-1
teamwork,help,-1,1
teamwork,conflict,-1,-1
music,song,1,1
music,dance,1,1
music,relax,1,1
datum,number,-1,-1
datum,stat,-1,-1
datum,info,-1,0
philosophy,thought,1,1
philosophy,life,1,1
philosophy,mean,1,1
creativity,art,1,1
creativity,idea,1,1
creativity,imagination,1,1
anxiety,worry,-1,-1
anxiety,panic,-1,-1
anxiety,stress,-1,-1
biology,animal,1,1
biology,plant,1,1
biology,cell,1,1
