cue_word,association_word,cue_valence,associated_valence
philosophy,think,0,1
philosophy,wisdom,0,1
computation,calculation,-1,-1
computation,algorithm,-1,0
biology,life,1,1
biology,cell,1,0
student,learn,0,1
student,exam,0,-1
theorem,proof,-1,0
theorem,mathematic,-1,-1
work,job,0,0
work,effort,0,-1
future,hope,0,1
future,uncertainty,0,-1
professor,teacher,0,1
professor,lecture,0,-1
algorithm,code,0,0
algorithm,solution,0,1
mathematic,number,-1,-1
mathematic,logic,-1,0
lecture,teach,-1,0
lecture,classroom,-1,-1
exam,test,-1,-1
exam,stress,-1,-1
knowledge,learn,1,1
knowledge,wisdom,1,1
stem,science,0,1
stem,technology,0,0
job,work,0,0
job,career,0,0
creativity,innovation,1,1
creativity,art,1,1
blackboard,classroom,-1,-1
blackboard,teach,-1,0
success,achievement,1,1
success,happiness,1,1
grade,exam,-1,-1
grade,performance,-1,0
chatgpt,ai,0,0
chatgpt,assistant,0,1
ai,technology,0,0
ai,future,0,0
chemistry,reaction,1,0
chemistry,element,1,0
literature,book,1,1
literature,poetry,1,1
art,paint,1,1
art,creativity,1,1
music,melody,1,1
music,harmony,1,1
society,community,0,1
society,progress,0,0
society,inequality,0,-1
problem - solve,challenge,0,-1
problem - solve,creativity,0,1
problem - solve,solution,0,1
teamwork,collaboration,1,1
teamwork,support,1,0
teamwork,achievement,1,1
equation,math,-1,-1
equation,variable,-1,-1
equation,solution,-1,0
study,learn,0,1
study,effort,0,-1
study,knowledge,0,1
logic,reasoning,0,0
logic,structure,0,-1
logic,argument,0,-1
career,growth,1,1
career,success,1,1
career,ambition,1,0
number,math,-1,-1
number,datum,-1,-1
number,calculation,-1,-1
datum,information,0,0
datum,analysis,0,0
datum,insight,0,1
science,discovery,1,1
science,experiment,1,0
science,knowledge,1,1
proof,evidence,0,0
proof,validation,0,-1
proof,certainty,0,0
informatic,computer,0,-1
informatic,datum,0,0
informatic,technology,0,0
classroom,learn,0,1
classroom,teacher,0,0
classroom,student,0,-1
failure,mistake,-1,-1
failure,disappointment,-1,-1
failure,learn,-1,0
scientist,research,1,1
scientist,experiment,1,0
scientist,knowledge,1,1
experiment,science,0,1
experiment,testing,0,-1
experiment,discovery,0,1
model,representation,0,-1
model,simulation,0,0
model,prediction,0,0
llm,language,-1,0
llm,model,-1,0
llm,ai,-1,-1
variable,change,-1,-1
variable,unknown,-1,-1
variable,datum,-1,0
homework,study,-1,0
homework,assignment,-1,-1
homework,effort,-1,-1
anxiety,stress,-1,-1
anxiety,worry,-1,-1
anxiety,uncertainty,-1,-1
history,past,0,-1
history,event,0,0
history,learn,0,1
class,student,0,-1
class,teacher,0,0
class,learn,0,1
teacher,education,1,1
teacher,guidance,1,1
teacher,knowledge,1,1
physics,science,0,1
physics,law,0,-1
physics,mathematic,0,-1
