cue_word,association_word,cue_valence,associated_valence
teamwork,collaboration,0,0
teamwork,synergy,0,0
teamwork,effort,0,0
informatic,computer,0,0
informatic,datum,0,0
informatic,technology,0,0
scientist,research,0,0
scientist,discovery,0,1
scientist,experiment,0,0
chemistry,reaction,0,0
chemistry,element,0,0
chemistry,laboratory,0,0
stem,science,0,0
stem,technology,0,0
stem,engineering,0,0
datum,information,0,0
datum,analysis,0,0
datum,statistic,0,0
creativity,innovation,1,1
creativity,art,1,0
creativity,imagination,1,1
physics,mathematic,1,1
physics,energy,1,0
physics,law,1,0
llm,learn,0,0
llm,model,0,0
llm,machine,0,0
job,work,0,0
job,career,0,0
job,employment,0,0
literature,book,0,0
literature,write,0,0
literature,poetry,0,0
student,learn,0,0
student,education,0,0
student,school,0,0
logic,reasoning,0,0
logic,mathematic,0,1
logic,problem,0,0
philosophy,think,-1,0
philosophy,ethic,-1,0
philosophy,knowledge,-1,0
teacher,education,0,0
teacher,learn,0,0
teacher,student,0,0
music,sound,0,0
music,melody,0,0
music,rhythm,0,0
ai,technology,0,0
ai,machine,0,0
ai,future,0,0
mathematic,number,1,1
mathematic,logic,1,0
mathematic,algebra,1,0
knowledge,learn,1,0
knowledge,education,1,0
knowledge,information,1,0
biology,life,0,0
biology,cell,0,0
biology,organism,0,0
exam,test,-1,-1
exam,study,-1,0
exam,anxiety,-1,-1
science,research,0,0
science,experiment,0,0
science,discovery,0,1
society,people,0,0
society,community,0,0
society,culture,0,0
anxiety,stress,-1,-1
anxiety,worry,-1,-1
anxiety,nervous,-1,-1
homework,study,-1,0
homework,school,-1,0
homework,task,-1,-1
professor,teacher,0,0
professor,knowledge,0,1
professor,lecture,0,0
computation,maths,0,0
computation,number,0,0
computation,algorithm,0,0
algorithm,code,0,0
algorithm,logic,0,0
algorithm,computation,0,0
chatgpt,ai,0,0
chatgpt,assistant,0,0
chatgpt,technology,0,0
equation,maths,0,0
equation,solution,0,0
equation,variable,0,0
history,past,0,0
history,event,0,0
history,learn,0,0
success,achievement,1,1
success,happy,1,1
success,goal,1,0
grade,school,0,0
grade,mark,0,0
grade,performance,0,0
problem - solve,logic,0,0
problem - solve,challenge,0,0
problem - solve,solution,0,0
career,job,0,0
career,growth,0,0
career,success,0,1
experiment,science,0,0
experiment,discovery,0,0
experiment,lab,0,0
work,job,0,0
work,effort,0,0
work,productivity,0,0
lecture,teach,0,0
lecture,learn,0,0
lecture,professor,0,0
art,creativity,0,1
art,paint,0,0
art,beauty,0,1
future,hope,0,1
future,plan,0,0
future,time,0,0
proof,maths,0,0
proof,evidence,0,0
proof,theorem,0,0
variable,maths,0,0
variable,change,0,0
variable,unknown,0,-1
blackboard,classroom,0,0
blackboard,teach,0,0
blackboard,write,0,0
theorem,maths,0,0
theorem,proof,0,0
theorem,logic,0,0
classroom,learn,0,0
classroom,student,0,0
classroom,teacher,0,0
class,student,0,0
class,learn,0,0
class,subject,0,0
study,learn,0,0
study,book,0,0
study,focus,0,0
failure,mistake,-1,-1
failure,loss,-1,-1
failure,disappointment,-1,-1
number,maths,0,0
number,count,0,0
number,datum,0,0
model,maths,0,0
model,representation,0,0
model,theory,0,0
