cue_word,association_word,cue_valence,associated_valence
homework,stress,-1,-1
homework,time,-1,-1
homework,learn,-1,0
proof,logic,0,1
proof,certainty,0,0
proof,math,0,-1
biology,life,1,1
biology,science,1,0
biology,nature,1,1
mathematic,number,-1,-1
mathematic,logic,-1,1
mathematic,challenge,-1,-1
class,learn,-1,0
class,social,-1,0
class,routine,-1,-1
art,expression,-1,0
art,subjective,-1,-1
art,difficult,-1,-1
anxiety,stress,-1,-1
anxiety,fear,-1,-1
anxiety,uncertainty,-1,-1
datum,information,0,0
datum,analysis,0,0
datum,tech,0,1
society,people,0,0
society,culture,0,1
society,complex,0,-1
computation,computer,1,1
computation,processing,1,0
computation,efficiency,1,1
algorithm,step,1,0
algorithm,logic,1,1
algorithm,code,1,1
work,effort,0,-1
work,income,0,1
work,fulfillment,0,0
llm,ai,1,1
llm,language,1,0
llm,tool,1,0
ai,intelligence,1,1
ai,future,1,1
ai,tech,1,1
blackboard,teach,-1,0
blackboard,old,-1,-1
blackboard,school,-1,-1
problem - solve,solution,1,1
problem - solve,think,1,1
problem - solve,challenge,1,-1
classroom,student,-1,0
classroom,teacher,-1,0
classroom,environment,-1,-1
music,sound,1,0
music,emotion,1,1
music,entertainment,1,1
grade,score,-1,-1
grade,pressure,-1,-1
grade,achievement,-1,1
equation,math,-1,-1
equation,balance,-1,0
equation,solve,-1,0
failure,mistake,-1,-1
failure,learn,-1,0
failure,disappointment,-1,-1
success,achievement,1,1
success,reward,1,1
success,happiness,1,1
experiment,test,1,0
experiment,science,1,0
experiment,discovery,1,1
history,past,0,-1
history,learn,0,0
history,story,0,0
creativity,innovation,0,1
creativity,expression,0,0
creativity,difficult,0,-1
professor,wisdom,1,1
professor,guidance,1,1
professor,authority,1,0
theorem,proof,-1,0
theorem,math,-1,-1
theorem,complex,-1,-1
philosophy,think,0,0
philosophy,debate,0,-1
philosophy,abstract,0,-1
literature,story,1,1
literature,book,1,1
literature,escape,1,0
exam,stress,-1,-1
exam,test,-1,-1
exam,grade,-1,-1
teamwork,collaboration,0,1
teamwork,support,0,1
teamwork,conflict,0,-1
lecture,learn,-1,1
lecture,bore,-1,-1
lecture,information,-1,0
informatic,datum,0,0
informatic,computer,0,1
informatic,analysis,0,0
physics,law,-1,0
physics,universe,-1,1
physics,difficult,-1,-1
variable,change,-1,-1
variable,math,-1,-1
variable,uncertainty,-1,-1
stem,innovation,0,1
stem,career,0,1
stem,challenge,0,-1
logic,reason,0,1
logic,clarity,0,1
logic,rigid,0,-1
job,income,0,1
job,stability,0,1
job,routine,0,-1
knowledge,power,1,0
knowledge,growth,1,1
knowledge,overwhelm,1,-1
scientist,discovery,1,1
scientist,research,1,1
scientist,isolation,1,-1
study,effort,0,0
study,focus,0,1
study,exhaustion,0,-1
science,truth,1,1
science,progress,1,1
science,cold,1,-1
number,precision,-1,0
number,calculation,-1,-1
number,dry,-1,-1
future,hope,0,1
future,uncertainty,0,-1
future,potential,0,1
career,success,0,1
career,pressure,0,-1
career,fulfillment,0,1
chemistry,reaction,-1,-1
chemistry,lab,-1,-1
chemistry,confuse,-1,-1
model,simulation,0,0
model,simplify,0,-1
model,inaccurate,0,-1
student,learn,0,1
student,stress,0,-1
student,growth,0,1
chatgpt,ai,0,0
chatgpt,tool,0,0
chatgpt,dependency,0,-1
teacher,mentor,1,1
teacher,patience,1,1
teacher,underpaid,1,-1
