cue_word,association_word,cue_valence,associated_valence
exam,stress,-1,-1
exam,study,-1,-1
exam,grade,-1,-1
llm,ai,-1,0
llm,robot,-1,-1
llm,smart,-1,1
knowledge,power,0,0
knowledge,useful,0,1
knowledge,book,0,0
chemistry,hate,-1,-1
chemistry,bore,-1,-1
chemistry,lab,-1,-1
future,hope,-1,1
future,worry,-1,-1
future,job,-1,0
philosophy,useless,-1,-1
philosophy,confuse,-1,-1
philosophy,bore,-1,-1
experiment,test,-1,-1
experiment,fail,-1,-1
experiment,discover,-1,0
proof,evidence,0,0
proof,math,0,1
proof,true,0,1
history,past,-1,-1
history,war,-1,-1
history,king,-1,-1
variable,x,0,0
variable,change,0,-1
variable,math,0,1
problem - solve,puzzle,1,0
problem - solve,skill,1,1
problem - solve,win,1,1
failure,lose,-1,-1
failure,sad,-1,-1
failure,lesson,-1,-1
lecture,bore,-1,-1
lecture,teacher,-1,-1
lecture,sleep,-1,-1
anxiety,fear,-1,-1
anxiety,worry,-1,-1
anxiety,panic,-1,-1
career,job,0,0
career,money,0,1
career,success,0,1
creativity,idea,1,1
creativity,art,1,1
creativity,fun,1,1
theorem,math,0,1
theorem,pythagoras,0,0
theorem,prove,0,0
scientist,smart,-1,1
scientist,lab,-1,-1
scientist,crazy,-1,-1
biology,body,-1,0
biology,plant,-1,-1
biology,school,-1,-1
equation,math,1,1
equation,solve,1,1
equation,balance,1,0
music,relax,1,1
music,dance,1,0
music,love,1,1
blackboard,school,-1,-1
blackboard,chalk,-1,-1
blackboard,write,-1,-1
classroom,kid,-1,0
classroom,learn,-1,0
classroom,desk,-1,-1
society,people,-1,-1
society,rule,-1,-1
society,work,-1,0
art,beauty,1,1
art,paint,1,0
art,photo,1,1
stem,math,0,1
stem,tech,0,0
stem,future,0,1
logic,puzzle,1,0
logic,reason,1,1
logic,smart,1,1
chatgpt,ai,0,0
chatgpt,chat,0,-1
chatgpt,helpful,0,1
work,money,-1,0
work,tired,-1,-1
work,stable,-1,0
student,learn,0,0
student,friend,0,1
student,book,0,0
informatic,computer,0,0
informatic,game,0,1
informatic,code,0,-1
mathematic,number,1,1
mathematic,fun,1,1
mathematic,solve,1,0
computation,computer,-1,0
computation,calculate,-1,-1
computation,fast,-1,0
algorithm,step,-1,-1
algorithm,plan,-1,0
algorithm,problem,-1,-1
science,experiment,-1,-1
science,discover,-1,0
science,lab,-1,-1
model,build,-1,0
model,predict,-1,-1
model,toy,-1,0
datum,number,-1,0
datum,info,-1,-1
datum,analyze,-1,-1
teacher,help,-1,0
teacher,explain,-1,0
teacher,strict,-1,-1
success,goal,1,1
success,happy,1,1
success,reward,1,1
class,friend,-1,1
class,learn,-1,0
class,bore,-1,-1
teamwork,together,0,1
teamwork,share,0,0
teamwork,win,0,1
grade,stress,-1,-1
grade,good,-1,1
grade,effort,-1,-1
study,book,-1,0
study,hard,-1,-1
study,pass,-1,0
number,math,1,1
number,count,1,0
number,fun,1,1
literature,story,1,1
literature,book,1,0
literature,dream,1,1
homework,bore,-1,-1
homework,time,-1,-1
homework,must,-1,-1
physics,formula,-1,-1
physics,hard,-1,-1
physics,motion,-1,-1
job,salary,0,1
job,team,0,0
job,secure,0,0
ai,smart,0,1
ai,robot,0,0
ai,game,0,1
professor,knowledge,-1,1
professor,book,-1,0
professor,tough,-1,-1
