cue_word,association_word,cue_valence,associated_valence
philosophy,wisdom,-1,0
philosophy,question,-1,-1
logic,reasoning,0,0
logic,puzzle,0,0
teacher,mentor,0,1
teacher,strict,0,-1
problem - solve,skill,1,1
problem - solve,challenge,1,0
music,relax,1,1
music,joy,1,1
algorithm,code,1,1
algorithm,efficiency,1,1
lecture,info,-1,0
lecture,bore,-1,-1
work,income,0,0
work,satisfaction,0,1
future,hope,1,1
future,plan,1,0
physics,law,1,1
physics,universe,1,1
proof,evidence,0,0
proof,certainty,0,1
grade,effort,-1,0
grade,stress,-1,-1
chatgpt,ai,0,0
chatgpt,helpful,0,1
theorem,math,0,0
theorem,discovery,0,1
classroom,learn,-1,0
classroom,friend,-1,1
career,growth,0,1
career,money,0,0
study,book,-1,-1
study,result,-1,0
experiment,lab,0,0
experiment,fun,0,1
homework,tedious,-1,-1
homework,necessary,-1,-1
chemistry,molecule,-1,-1
chemistry,bore,-1,-1
student,youth,0,0
student,eager,0,1
exam,stress,-1,-1
exam,pass,-1,0
success,pride,1,1
success,reward,1,1
knowledge,power,1,1
knowledge,useful,1,1
failure,setback,-1,-1
failure,lesson,-1,-1
anxiety,fear,-1,-1
anxiety,stress,-1,-1
anxiety,panic,-1,-1
teamwork,collaboration,0,1
teamwork,support,0,1
teamwork,group,0,0
model,example,0,0
model,theory,0,1
model,simulation,0,0
blackboard,chalk,0,-1
blackboard,school,0,1
blackboard,teacher,0,1
science,discovery,1,1
science,experiment,1,0
science,knowledge,1,1
society,people,-1,0
society,community,-1,0
society,rule,-1,-1
mathematic,logic,1,1
mathematic,puzzle,1,0
mathematic,proof,1,1
equation,solve,1,1
equation,balance,1,0
equation,formula,1,1
class,lesson,0,1
class,student,0,-1
class,learn,0,1
professor,expert,1,1
professor,lecture,1,0
professor,wise,1,1
computation,calculate,1,0
computation,algorithm,1,1
computation,computer,1,1
llm,ai,-1,-1
llm,chatbot,-1,-1
llm,model,-1,0
variable,unknown,0,-1
variable,change,0,0
variable,x,0,1
ai,robot,-1,-1
ai,smart,-1,1
ai,future,-1,0
job,work,-1,-1
job,money,-1,0
job,security,-1,1
creativity,imagination,0,1
creativity,innovation,0,1
creativity,art,0,-1
datum,info,0,0
datum,stat,0,0
datum,analyze,0,1
number,count,1,0
number,precise,1,1
number,math,1,1
art,paint,-1,-1
art,beauty,-1,1
art,emotion,-1,-1
literature,book,-1,-1
literature,story,-1,-1
literature,poetry,-1,-1
history,past,-1,-1
history,war,-1,-1
history,date,-1,-1
informatic,computer,1,1
informatic,programming,1,1
informatic,internet,1,0
scientist,research,1,1
scientist,lab,1,0
scientist,discover,1,1
biology,cell,-1,-1
biology,dissection,-1,-1
biology,frog,-1,-1
stem,science,1,1
stem,tech,1,1
stem,math,1,1
