cue_word,association_word,cue_valence,associated_valence
stem,science,0,0
stem,math,0,0
stem,engineering,0,0
variable,math,-1,0
variable,equation,-1,0
variable,unknown,-1,-1
creativity,innovation,1,1
creativity,imagination,1,1
creativity,problem - solve,1,0
philosophy,reason,0,0
philosophy,ethic,0,0
philosophy,think,0,0
algorithm,code,0,0
algorithm,step,0,-1
algorithm,process,0,0
music,song,1,0
music,note,1,0
music,rhythm,1,0
biology,cell,0,0
biology,life,0,0
biology,organism,0,0
work,effort,0,0
work,task,0,0
work,product,0,0
informatic,datum,0,0
informatic,compute,0,0
informatic,software,0,0
professor,teach,0,0
professor,knowledge,0,0
professor,student,0,0
theorem,proof,0,0
theorem,math,0,0
theorem,logic,0,0
equation,math,0,0
equation,solve,0,0
equation,variable,0,-1
literature,book,0,0
literature,story,0,0
literature,text,0,0
homework,assignment,-1,0
homework,study,-1,0
homework,practice,-1,0
classroom,teacher,0,0
classroom,student,0,0
classroom,learn,0,0
teamwork,collaboration,1,1
teamwork,group,1,0
teamwork,support,1,0
physics,force,0,0
physics,energy,0,0
physics,motion,0,0
anxiety,stress,-1,-1
anxiety,fear,-1,-1
anxiety,worry,-1,-1
mathematic,number,0,0
mathematic,problem,0,0
mathematic,logic,0,0
ai,intelligence,0,0
ai,learn,0,0
ai,technology,0,0
logic,reason,0,0
logic,truth,0,0
logic,argument,0,0
blackboard,chalk,0,0
blackboard,write,0,0
blackboard,board,0,0
grade,score,-1,0
grade,mark,-1,0
grade,result,-1,0
datum,information,0,0
datum,analysis,0,0
datum,statistic,0,0
success,achievement,1,1
success,goal,1,1
success,result,1,1
llm,intelligence,1,1
llm,learn,1,1
llm,technology,1,1
experiment,datum,0,0
experiment,result,0,0
experiment,hypothesis,0,0
student,education,0,0
student,learn,0,0
student,grade,0,-1
history,past,0,0
history,event,0,0
history,context,0,0
art,creativity,1,1
art,expression,1,1
art,aesthetic,1,1
exam,stress,-1,-1
exam,pressure,-1,-1
exam,performance,-1,-1
proof,logic,1,1
proof,mathematic,1,1
proof,evidence,1,1
lecture,classroom,0,0
lecture,knowledge,0,0
lecture,teach,0,0
scientist,research,1,1
scientist,discovery,1,1
scientist,innovation,1,1
society,community,0,0
society,culture,0,0
society,influence,0,0
chemistry,molecule,0,0
chemistry,reaction,0,0
chemistry,lab,0,0
model,simulation,0,0
model,representation,0,0
model,abstract,0,0
career,growth,0,0
career,opportunity,0,0
career,path,0,0
problem - solve,critical,1,1
problem - solve,analysis,1,1
problem - solve,strategy,1,1
class,group,0,0
class,discuss,0,0
class,teach,0,0
teacher,guidance,1,1
teacher,mentorship,1,1
teacher,education,1,1
future,potential,0,0
future,progress,0,0
future,uncertainty,0,-1
computation,algorithm,0,0
computation,processing,0,0
computation,speed,0,0
failure,mistake,-1,-1
failure,error,-1,-1
failure,lesson,-1,-1
knowledge,understand,1,1
knowledge,information,1,1
knowledge,wisdom,1,1
number,math,0,0
number,quantity,0,0
number,datum,0,0
chatgpt,ai,1,1
chatgpt,language,1,1
chatgpt,model,1,1
study,learn,0,0
study,research,0,0
study,effort,0,0
job,work,0,0
job,income,0,0
job,career,0,0
science,research,1,1
science,discovery,1,1
science,experiment,1,0
