cue_word,association_word,cue_valence,associated_valence
literature,poetry,0,1
literature,imagination,0,0
equation,math,0,-1
equation,logic,0,0
chatgpt,ai,0,0
chatgpt,technology,0,0
classroom,learn,-1,1
classroom,teacher,-1,0
anxiety,stress,-1,-1
anxiety,fear,-1,-1
experiment,science,0,1
experiment,discovery,0,0
computation,cod,0,0
computation,algorithm,0,-1
knowledge,learn,1,1
knowledge,wisdom,1,0
teacher,education,0,0
teacher,mentor,0,0
professor,academic,-1,0
professor,research,-1,0
future,hope,0,1
future,innovation,0,0
physics,science,-1,1
physics,quantum,-1,0
study,knowledge,0,1
study,effort,0,0
society,community,-1,0
society,change,-1,0
model,theory,0,0
model,simulation,0,-1
failure,mistake,-1,-1
failure,loss,-1,-1
logic,reasoning,0,1
logic,structure,0,0
work,job,-1,-1
work,effort,-1,0
creativity,innovation,1,0
creativity,art,1,0
llm,ai,0,0
llm,language,0,0
variable,math,-1,-1
variable,uncertainty,-1,-1
science,discovery,1,0
science,research,1,0
chemistry,element,0,-1
chemistry,reaction,0,-1
success,achievement,1,0
success,victory,1,0
number,math,-1,-1
number,calculation,-1,-1
stem,science,0,1
stem,innovation,0,0
algorithm,logic,0,0
algorithm,efficiency,0,0
music,joy,1,1
music,creativity,1,0
teamwork,collaboration,0,1
teamwork,support,0,0
career,growth,0,0
career,success,0,1
datum,information,0,0
datum,analysis,0,0
history,past,-1,0
history,lesson,-1,0
exam,stress,-1,-1
exam,pressure,-1,-1
biology,nature,0,1
biology,life,0,1
mathematic,logic,0,0
mathematic,abstraction,0,-1
informatic,technology,0,1
informatic,cod,0,0
art,beauty,1,1
art,expression,1,0
blackboard,classroom,0,0
blackboard,learn,0,0
scientist,discovery,1,1
scientist,research,1,0
ai,future,0,0
ai,technology,0,1
philosophy,think,0,0
philosophy,wisdom,0,1
homework,study,-1,0
homework,effort,-1,0
class,education,0,0
class,learn,0,0
job,work,0,-1
job,career,0,0
proof,evidence,0,0
proof,logic,0,0
lecture,teach,0,0
lecture,learn,0,0
theorem,mathematic,0,0
theorem,proof,0,0
problem - solve,challenge,0,-1
problem - solve,solution,0,1
student,learn,0,0
student,education,0,0
grade,performance,-1,0
grade,evaluation,-1,-1
