cue_word,association_word,cue_valence,associated_valence
physics,truth,1,1
physics,rule,1,0
physics,curiosity,1,1
teacher,authority,0,-1
teacher,guidance,0,1
teacher,pressure,0,-1
student,study,0,1
student,grade,0,-1
student,responsibility,0,0
blackboard,write,0,0
blackboard,order,0,1
blackboard,clarity,0,1
informatic,technology,0,1
informatic,cod,0,0
informatic,solution,0,1
knowledge,wisdom,1,1
knowledge,understand,1,1
knowledge,power,1,0
class,rule,-1,-1
class,schedule,-1,0
class,routine,-1,0
variable,change,-1,0
variable,uncertainty,-1,-1
variable,factor,-1,-1
datum,fact,0,1
datum,analysis,0,0
datum,pattern,0,0
scientist,discovery,1,1
scientist,experiment,1,0
scientist,truth,1,1
history,past,0,-1
history,lesson,0,1
history,memory,0,0
work,effort,-1,0
work,stress,-1,-1
work,purpose,-1,0
model,simplification,0,-1
model,representation,0,0
model,idea,0,1
proof,certainty,1,1
proof,clarity,1,1
proof,evidence,1,1
society,rule,0,-1
society,change,0,0
society,structure,0,0
study,focus,1,1
study,effort,1,0
study,progress,1,0
logic,reason,1,1
logic,order,1,1
logic,consistency,1,1
homework,stress,-1,-1
homework,task,-1,-1
homework,deadline,-1,-1
classroom,silence,-1,-1
classroom,order,-1,0
classroom,learn,-1,1
anxiety,fear,-1,-1
anxiety,worry,-1,-1
anxiety,uncertainty,-1,-1
future,hope,0,1
future,goal,0,0
future,challenge,0,-1
success,pride,1,1
success,achievement,1,1
success,confidence,1,0
failure,loss,-1,-1
failure,regret,-1,-1
failure,setback,-1,-1
career,dream,0,1
career,path,0,0
career,stability,0,0
grade,score,-1,0
grade,pressure,-1,-1
grade,result,-1,-1
number,mathematic,0,1
number,science,0,0
number,logic,0,0
theorem,proof,0,1
theorem,mathematic,0,1
theorem,logic,0,0
experiment,science,0,1
experiment,chemistry,0,1
experiment,datum,0,-1
llm,ai,-1,0
llm,technology,-1,0
llm,chat,-1,-1
ai,automation,0,-1
ai,technology,0,1
ai,learn,0,0
lecture,professor,-1,-1
lecture,study,-1,0
lecture,boredom,-1,-1
literature,novel,0,1
literature,read,0,1
literature,emotion,0,0
job,career,-1,0
job,stress,-1,-1
job,future,-1,0
chatgpt,ai,0,0
chatgpt,help,0,1
chatgpt,answer,0,0
science,experiment,1,0
science,mathematic,1,1
science,discovery,1,1
creativity,art,0,1
creativity,music,0,0
creativity,design,0,-1
art,expression,1,1
art,emotion,1,1
art,paint,1,0
algorithm,mathematic,0,1
algorithm,computation,0,0
algorithm,logic,0,0
equation,mathematic,1,1
equation,physics,1,0
equation,problem,1,-1
philosophy,think,-1,0
philosophy,question,-1,0
philosophy,mystery,-1,0
stem,science,1,1
stem,mathematic,1,1
stem,technology,1,0
chemistry,experiment,1,0
chemistry,molecule,1,0
chemistry,lab,1,0
mathematic,number,1,0
mathematic,equation,1,1
mathematic,logic,1,1
music,emotion,0,1
music,creativity,0,0
music,performance,0,-1
teamwork,collaboration,-1,-1
teamwork,stress,-1,-1
teamwork,group,-1,-1
problem - solve,logic,1,1
problem - solve,mathematic,1,1
problem - solve,exam,1,-1
exam,stress,-1,-1
exam,study,-1,0
exam,fear,-1,-1
computation,algorithm,0,0
computation,technology,0,1
computation,datum,0,-1
professor,lecture,-1,-1
professor,knowledge,-1,1
professor,strict,-1,-1
biology,laboratory,-1,0
biology,life,-1,1
biology,study,-1,0
