cue_word,association_word,cue_valence,associated_valence
problem - solve,logic,0,-1
problem - solve,strategy,0,0
problem - solve,practice,0,0
chemistry,experiment,-1,0
chemistry,reaction,-1,-1
chemistry,laboratory,-1,-1
literature,book,1,1
literature,poetry,1,1
literature,analysis,1,0
model,simulation,-1,-1
model,design,-1,0
model,theory,-1,-1
computation,calculation,-1,-1
computation,algorithm,-1,-1
computation,programming,-1,-1
theorem,proof,-1,-1
theorem,mathematic,-1,-1
theorem,logic,-1,-1
philosophy,think,0,0
philosophy,ethic,0,0
philosophy,knowledge,0,1
number,mathematic,-1,-1
number,calculation,-1,-1
number,datum,-1,-1
work,job,0,0
work,effort,0,-1
work,income,0,1
knowledge,learn,1,1
knowledge,education,1,1
knowledge,wisdom,1,1
equation,mathematic,-1,-1
equation,variable,-1,-1
equation,solution,-1,-1
physics,law,-1,-1
physics,energy,-1,-1
physics,mechanic,-1,-1
career,job,1,0
career,growth,1,1
career,success,1,1
lecture,teach,0,0
lecture,learn,0,1
lecture,classroom,0,0
chatgpt,ai,0,0
chatgpt,assistant,0,0
chatgpt,technology,0,0
variable,mathematic,-1,-1
variable,unknown,-1,-1
variable,change,-1,-1
anxiety,stress,-1,-1
anxiety,worry,-1,-1
anxiety,fear,-1,-1
classroom,learn,0,1
classroom,teach,0,0
classroom,student,0,0
proof,evidence,-1,0
proof,mathematic,-1,-1
proof,theorem,-1,-1
history,past,0,0
history,event,0,0
history,culture,0,0
teacher,education,0,1
teacher,learn,0,1
teacher,classroom,0,0
society,people,0,0
society,culture,0,0
society,community,0,0
teamwork,collaboration,1,1
teamwork,cooperation,1,1
teamwork,group,1,0
science,research,0,0
science,experiment,0,0
science,knowledge,0,1
study,learn,1,1
study,education,1,1
study,book,1,1
grade,teacher,-1,0
grade,test,-1,-1
grade,score,-1,-1
logic,reasoning,0,0
logic,math,0,-1
logic,puzzle,0,0
mathematic,number,-1,-1
mathematic,algebra,-1,-1
mathematic,calculus,-1,-1
professor,teacher,0,0
professor,lecture,0,-1
professor,knowledge,0,1
failure,mistake,-1,-1
failure,loss,-1,-1
failure,disappointment,-1,-1
experiment,science,0,0
experiment,test,0,-1
experiment,discovery,0,1
datum,information,-1,0
datum,analysis,-1,-1
datum,statistic,-1,-1
llm,learn,-1,0
llm,model,-1,-1
llm,machine,-1,-1
algorithm,code,-1,-1
algorithm,solution,-1,0
algorithm,problem,-1,-1
ai,technology,0,0
ai,future,0,1
ai,robot,0,-1
homework,study,-1,-1
homework,assignment,-1,-1
homework,school,-1,-1
stem,science,0,0
stem,technology,0,0
stem,engineering,0,-1
job,work,0,0
job,career,0,0
job,employment,0,0
success,achievement,1,1
success,victory,1,1
success,happiness,1,1
biology,life,0,1
biology,cell,0,0
biology,nature,0,1
blackboard,class,-1,-1
blackboard,teacher,-1,0
blackboard,chalk,-1,-1
art,creativity,1,1
art,paint,1,1
art,beauty,1,1
student,learn,0,0
student,school,0,-1
student,knowledge,0,1
class,student,-1,0
class,teacher,-1,0
class,lesson,-1,-1
exam,test,-1,-1
exam,study,-1,-1
exam,stress,-1,-1
future,hope,1,1
future,dream,1,1
future,opportunity,1,1
music,sound,1,0
music,rhythm,1,0
music,harmony,1,1
creativity,art,1,1
creativity,innovation,1,1
creativity,imagination,1,1
scientist,research,0,0
scientist,discovery,0,1
scientist,knowledge,0,1
informatic,computer,-1,-1
informatic,datum,-1,-1
informatic,technology,-1,0
