cue_word,association_word,cue_valence,associated_valence
grade,score,0,-1
grade,level,0,0
grade,target,0,1
variable,factor,0,0
variable,value,0,0
variable,unknown,0,-1
datum,information,1,1
datum,fact,1,0
datum,detail,1,0
experiment,test,0,-1
experiment,research,0,0
experiment,analysis,0,0
student,learner,1,1
student,pupil,1,1
student,scholar,1,0
study,learn,1,1
study,education,1,1
study,research,1,0
mathematic,number,-1,0
mathematic,equation,-1,0
mathematic,logic,-1,1
lecture,class,0,0
lecture,teach,0,0
lecture,presentation,0,-1
creativity,imagination,1,1
creativity,innovation,1,1
creativity,originality,1,0
job,career,0,0
job,workplace,0,-1
job,employment,0,0
anxiety,stress,-1,-1
anxiety,worry,-1,-1
anxiety,nervousness,-1,-1
failure,mistake,-1,-1
failure,error,-1,-1
failure,defeat,-1,-1
art,creativity,1,1
art,expression,1,0
art,beauty,1,1
physics,science,-1,0
physics,law,-1,0
physics,motion,-1,-1
history,past,0,0
history,event,0,0
history,chronicle,0,-1
chatgpt,ai,1,1
chatgpt,assistant,1,0
chatgpt,technology,1,0
theorem,proof,-1,0
theorem,formula,-1,0
theorem,principle,-1,0
informatic,compute,0,0
informatic,software,0,0
informatic,datum processing,0,-1
algorithm,procedure,0,0
algorithm,calculation,0,0
algorithm,logic,0,1
teamwork,collaboration,0,0
teamwork,partnership,0,-1
teamwork,cooperation,0,0
work,job,0,0
work,task,0,0
work,responsibility,0,-1
exam,test,-1,-1
exam,assessment,-1,-1
exam,evaluation,-1,0
problem - solve,analysis,0,1
problem - solve,solution,0,0
problem - solve,critical thinking,0,0
blackboard,chalkboard,-1,-1
blackboard,whiteboard,-1,1
blackboard,learn tool,-1,0
biology,life,-1,0
biology,organism,-1,0
biology,science,-1,1
music,melody,0,1
music,rhythm,0,0
music,sound,0,-1
computation,logic,0,1
computation,algorithm,0,0
computation,datum,0,-1
science,knowledge,1,1
science,research,1,0
science,theory,1,0
equation,balance,0,0
equation,formula,0,0
equation,solution,0,0
scientist,discoverer,1,1
scientist,innovator,1,0
scientist,researcher,1,0
number,mathematic,0,1
number,count,0,-1
number,statistic,0,0
homework,assignment,-1,-1
homework,task,-1,-1
homework,practice,-1,0
chemistry,element,0,1
chemistry,reaction,0,0
chemistry,laboratory,0,-1
literature,book,0,1
literature,story,0,0
literature,poetry,0,0
classroom,learn,0,1
classroom,education,0,1
classroom,teacher,0,0
career,job,0,1
career,profession,0,0
career,goal,0,-1
proof,evidence,0,0
proof,verification,0,0
proof,logic,0,1
philosophy,think,0,0
philosophy,reasoning,0,0
philosophy,ethic,0,-1
teacher,mentor,1,1
teacher,educator,1,0
teacher,guide,1,0
logic,reasoning,1,1
logic,argumentation,1,0
logic,critical thinking,1,0
class,school,-1,0
class,education,-1,0
class,structure,-1,0
future,possibility,0,1
future,hope,0,0
future,development,0,-1
success,achievement,1,1
success,goal,1,0
success,prosperity,1,0
society,culture,0,0
society,community,0,0
society,value,0,-1
ai,machine,0,0
ai,intelligence,0,0
ai,technology,0,1
knowledge,learn,1,1
knowledge,information,1,0
knowledge,wisdom,1,0
model,representation,0,0
model,example,0,-1
model,framework,0,0
professor,teacher,1,1
professor,scholar,1,0
professor,lecturer,1,0
stem,science,1,1
stem,technology,1,1
stem,engineering,1,1
llm,language,-1,0
llm,learn,-1,0
llm,model,-1,0
