cue_word,association_word,cue_valence,associated_valence
mathematic,logic,0,0
mathematic,proof,0,0
mathematic,problem - solve,0,0
professor,teacher,0,0
professor,knowledge,0,0
professor,science,0,0
homework,work,-1,0
homework,class,-1,0
homework,student,-1,0
job,work,0,0
job,future,0,-1
job,problem - solve,0,0
class,lecture,0,0
class,homework,0,-1
class,student,0,0
history,knowledge,0,0
history,science,0,0
history,art,0,-1
work,job,0,0
work,homework,0,-1
work,teamwork,0,0
lecture,class,0,0
lecture,teacher,0,0
lecture,science,0,0
teamwork,creativity,0,-1
teamwork,problem - solve,0,0
teamwork,student,0,0
chatgpt,model,-1,0
chatgpt,science,-1,0
chatgpt,knowledge,-1,0
problem - solve,logic,0,0
problem - solve,work,0,0
problem - solve,creativity,0,0
logic,mathematic,0,0
logic,proof,0,0
logic,science,0,0
student,homework,0,-1
student,class,0,0
student,teamwork,0,0
creativity,art,0,-1
creativity,science,0,0
creativity,future,0,0
future,job,0,0
future,work,0,0
future,creativity,0,0
informatic,model,-1,0
informatic,science,-1,0
informatic,knowledge,-1,0
model,chatgpt,0,-1
model,science,0,0
model,proof,0,0
science,history,0,0
science,knowledge,0,0
science,art,0,-1
proof,mathematic,0,0
proof,logic,0,0
proof,problem - solve,0,0
art,creativity,-1,0
art,history,-1,0
art,science,-1,0
exam,test,-1,-1
exam,failure,-1,-1
exam,homework,-1,-1
teacher,professor,0,0
teacher,student,0,0
teacher,class,0,0
scientist,science,0,0
scientist,knowledge,0,0
scientist,problem - solve,0,0
knowledge,history,0,0
knowledge,science,0,0
knowledge,chatgpt,0,0
failure,exam,-1,-1
failure,homework,-1,-1
failure,creativity,-1,0
philosophy,truth,0,0
philosophy,logic,0,0
philosophy,question,0,-1
classroom,teach,-1,0
classroom,student,-1,0
classroom,discipline,-1,-1
blackboard,write,0,0
blackboard,chalk,0,-1
blackboard,equation,0,0
stem,science,0,0
stem,engineering,0,0
stem,innovation,0,0
grade,performance,-1,0
grade,test,-1,-1
grade,effort,-1,0
datum,analysis,0,0
datum,collection,0,-1
datum,interpretation,0,0
music,harmony,0,0
music,emotion,0,0
music,performance,0,-1
biology,life,0,0
biology,cell,0,0
biology,evolution,0,-1
experiment,result,0,0
experiment,hypothesis,0,0
experiment,failure,0,-1
physics,law,0,0
physics,motion,0,0
physics,gravity,0,-1
llm,language,0,0
llm,pattern,0,0
llm,learn,0,0
society,change,-1,0
society,structure,-1,-1
society,value,-1,0
anxiety,fear,-1,-1
anxiety,stress,-1,-1
anxiety,worry,-1,0
chemistry,molecule,0,0
chemistry,reaction,0,0
chemistry,lab,0,-1
study,focus,0,0
study,review,0,0
study,concentration,0,0
algorithm,step,0,-1
algorithm,process,0,0
algorithm,rule,0,0
computation,speed,0,0
computation,accuracy,0,0
computation,power,0,-1
equation,solution,0,0
equation,balance,0,0
equation,math,0,0
ai,intelligence,0,0
ai,automation,0,-1
ai,learn,0,0
variable,change,0,0
variable,input,0,-1
variable,output,0,0
career,growth,0,0
career,job,0,-1
career,stability,0,0
success,achievement,0,0
success,goal,0,0
success,effort,0,0
literature,story,0,0
literature,character,0,0
literature,narrative,0,-1
theorem,proof,0,0
theorem,logic,0,0
theorem,mathematic,0,0
number,quantity,0,0
number,pattern,0,0
number,calculation,0,0
