cue_word,association_word,cue_valence,associated_valence
success,happiness,1,1
success,achievement,1,1
problem - solve,challenge,0,0
problem - solve,solution,0,1
homework,boredom,-1,-1
homework,effort,-1,0
teamwork,collaboration,0,0
teamwork,support,0,0
physics,difficult,-1,-1
physics,interest,-1,0
failure,disappointment,-1,-1
failure,learn,-1,0
chemistry,confuse,-1,-1
chemistry,experiment,-1,0
society,community,0,0
society,change,0,0
theorem,math,-1,-1
theorem,proof,-1,0
ai,technology,0,0
ai,future,0,0
llm,learn,0,0
llm,model,0,0
informatic,computer,0,0
informatic,datum,0,0
proof,math,0,-1
proof,evidence,0,0
career,work,0,0
career,growth,0,0
grade,school,0,-1
grade,performance,0,0
equation,math,-1,-1
equation,solution,-1,0
work,effort,0,0
work,achievement,0,1
number,math,-1,-1
number,datum,-1,0
logic,reasoning,0,0
logic,problem - solve,0,0
model,design,0,0
model,representation,0,0
blackboard,school,-1,-1
blackboard,teach,-1,0
scientist,research,0,0
scientist,discovery,0,1
professor,teach,0,0
professor,knowledge,0,1
datum,information,0,0
datum,analysis,0,0
stem,science,0,0
stem,technology,0,0
history,war,0,-1
history,past,0,0
history,learn,0,0
philosophy,think,1,0
philosophy,question,1,0
philosophy,mean,1,1
mathematic,number,-1,0
mathematic,problem,-1,-1
mathematic,difficult,-1,-1
anxiety,nervous,-1,-1
anxiety,worry,-1,-1
anxiety,stress,-1,-1
art,paint,0,0
art,creative,0,1
art,beautiful,0,1
computation,calculate,-1,-1
computation,number,-1,0
computation,complex,-1,-1
future,uncertain,0,-1
future,hope,0,0
future,change,0,0
exam,test,-1,-1
exam,nervous,-1,-1
exam,study,-1,0
algorithm,computation,-1,-1
algorithm,complex,-1,-1
algorithm,number,-1,0
chatgpt,technology,0,0
chatgpt,help,0,0
chatgpt,confuse,0,-1
experiment,science,0,0
experiment,discover,0,1
experiment,try,0,0
study,learn,0,1
study,book,0,0
study,focus,0,0
science,discover,0,1
science,experiment,0,0
science,learn,0,1
classroom,learn,0,1
classroom,teacher,0,0
classroom,student,0,0
teacher,learn,0,1
teacher,help,0,0
teacher,explain,0,0
creativity,art,1,0
creativity,imagine,1,1
creativity,new,1,1
variable,change,-1,0
variable,unknown,-1,-1
variable,math,-1,-1
music,song,1,1
music,listen,1,1
music,rhythm,1,1
student,learn,0,1
student,young,0,0
student,school,0,0
class,learn,0,1
class,teacher,0,0
class,student,0,0
job,work,0,0
job,money,0,0
job,daily,0,0
biology,life,-1,0
biology,science,-1,0
biology,cell,-1,-1
lecture,learn,0,1
lecture,teacher,0,0
lecture,listen,0,0
knowledge,learn,1,1
knowledge,wise,1,1
knowledge,understand,1,1
literature,book,0,0
literature,story,0,1
literature,read,0,1
