cue_word,association_word,cue_valence,associated_valence
career,job,0,-1
career,profession,0,-1
career,pathway,0,0
knowledge,learn,1,0
knowledge,education,1,0
knowledge,understand,1,0
music,melody,1,1
music,rhythm,1,0
music,harmony,1,0
computation,mathematic,0,0
computation,logic,0,-1
computation,algorithm,0,-1
art,creativity,1,0
art,expression,1,0
art,beauty,1,0
teacher,mentor,1,0
teacher,instructor,1,0
teacher,guide,1,-1
blackboard,chalkboard,0,0
blackboard,learn,0,0
blackboard,knowledge,0,0
model,representation,1,0
model,example,1,0
model,illustration,1,-1
classroom,school,1,0
classroom,education,1,0
classroom,learn,1,0
science,research,1,0
science,experiment,1,0
science,discovery,1,-1
proof,verification,1,0
proof,evidence,1,0
proof,logic,1,0
stem,mathematic,1,0
stem,engineering,1,0
stem,technology,1,-1
anxiety,stress,-1,-1
anxiety,fear,-1,-1
anxiety,worry,-1,-1
history,past,0,1
history,event,0,-1
history,chronicles,0,-1
algorithm,process,0,-1
algorithm,formula,0,-1
algorithm,solution,0,0
study,learn,0,0
study,research,0,0
study,analysis,0,0
failure,mistake,-1,-1
failure,error,-1,-1
failure,setback,-1,-1
problem - solve,critical thinking,1,0
problem - solve,solution,1,0
problem - solve,strategy,1,-1
student,learner,1,1
student,scholar,1,0
student,pupil,1,0
scientist,researcher,0,0
scientist,investigator,0,-1
scientist,explorer,0,-1
class,group,1,0
class,school,1,0
class,learn environment,1,0
job,career,0,-1
job,employment,0,-1
job,work,0,0
number,mathematic,1,0
number,statistic,1,0
number,quantity,1,0
theorem,principle,1,0
theorem,law,1,-1
theorem,proposition,1,0
professor,lecturer,1,0
professor,educator,1,0
professor,expert,1,-1
physics,science,0,1
physics,mathematic,0,1
teamwork,collaboration,1,1
teamwork,efficiency,1,0
teamwork,partnership,1,0
chatgpt,ai,1,1
chatgpt,assistant,1,0
chatgpt,conversational,1,0
philosophy,think,-1,1
philosophy,reasoning,-1,1
philosophy,existential,-1,-1
equation,formula,0,1
equation,solution,0,1
equation,balance,0,-1
exam,assessment,-1,1
exam,challenge,-1,0
exam,grade,-1,-1
homework,practice,-1,1
homework,task,-1,0
homework,responsibility,-1,-1
logic,reasoning,0,1
logic,critical thinking,0,1
logic,deduction,0,0
grade,score,-1,0
grade,evaluation,-1,0
grade,achievement,-1,1
chemistry,reaction,-1,0
chemistry,compound,-1,-1
chemistry,experiment,-1,1
future,possibility,-1,1
future,ambition,-1,0
future,uncertainty,-1,-1
literature,storytelle,-1,1
literature,analysis,-1,0
literature,classic,-1,-1
ai,machine learn,1,1
ai,automation,1,0
ai,intelligence,1,1
mathematic,algebra,1,1
mathematic,calculus,1,-1
mathematic,problem - solve,1,0
society,community,0,1
society,value,0,0
society,structure,0,-1
llm,machine learn,0,1
llm,natural language,0,0
llm,conversation,0,0
lecture,education,-1,1
lecture,knowledge,-1,1
lecture,presentation,-1,-1
work,career,0,1
work,productivity,0,1
work,responsibility,0,-1
success,achievement,1,1
success,accomplishment,1,1
success,goal,1,0
experiment,research,-1,1
experiment,discovery,-1,1
experiment,trial,-1,-1
informatic,compute,0,1
informatic,software,0,1
informatic,data analysis,0,-1
datum,information,1,1
datum,statistic,1,0
datum,insight,1,0
variable,factor,-1,0
variable,condition,-1,-1
variable,parameter,-1,-1
biology,life,1,1
biology,ecology,1,0
biology,growth,1,0
creativity,innovation,1,1
creativity,imagination,1,1
creativity,originality,1,0
