cue_word,association_word,cue_valence,associated_valence
work,stress,-1,-1
work,purpose,-1,1
work,salary,-1,0
variable,datum,-1,0
variable,change,-1,0
variable,constant,-1,-1
knowledge,wisdom,1,1
knowledge,power,1,0
knowledge,depth,1,1
scientist,innovator,1,1
scientist,curious,1,1
scientist,dedicate,1,0
number,logic,0,1
number,precision,0,1
number,confusion,0,-1
theorem,proof,0,0
theorem,abstract,0,-1
theorem,beauty,0,1
stem,future,0,1
stem,hard,0,-1
stem,important,0,1
mathematic,challenge,-1,0
mathematic,elegance,-1,1
mathematic,bore,-1,-1
creativity,freedom,1,1
creativity,risk,1,-1
creativity,joy,1,1
grade,success,-1,1
grade,pressure,-1,-1
grade,feedback,-1,0
experiment,learn,0,1
experiment,risk,0,-1
experiment,discovery,0,1
failure,growth,-1,1
failure,fear,-1,-1
failure,lesson,-1,0
job,security,0,1
job,mean,0,1
job,routine,0,-1
llm,tool,0,-1
llm,complexity,0,-1
llm,potential,0,1
success,happiness,1,1
success,recognition,1,0
success,effort,1,0
datum,insight,-1,1
datum,noise,-1,-1
datum,truth,-1,1
physics,law,0,1
physics,wonder,0,1
physics,complexity,0,-1
class,learn,-1,0
class,awkward,-1,-1
class,engage,-1,1
career,path,-1,0
career,growth,-1,1
career,uncertainty,-1,-1
lecture,bore,-1,-1
lecture,informative,-1,0
lecture,interactive,-1,1
ai,fear,-1,-1
ai,future,-1,0
ai,power,-1,1
chemistry,exploration,-1,1
chemistry,danger,-1,-1
chemistry,beauty,-1,0
philosophy,depth,-1,1
philosophy,confusion,-1,-1
philosophy,freedom,-1,0
problem - solve,challenge,0,0
problem - solve,satisfaction,0,1
problem - solve,stress,0,-1
teacher,mentor,0,1
teacher,pressure,0,-1
teacher,inspire,0,1
science,truth,0,1
science,research,0,0
science,nature,0,-1
study,hardwork,0,-1
study,learn,0,1
study,grade,0,-1
music,relaxation,1,0
music,creativity,1,1
music,emotion,1,-1
model,abstract,-1,-1
model,datum,-1,-1
model,simulation,-1,-1
art,beauty,0,1
art,expression,0,0
art,culture,0,0
society,community,-1,0
society,people,-1,0
society,system,-1,-1
exam,stress,-1,-1
exam,evaluation,-1,-1
exam,test,-1,-1
blackboard,chalk,-1,-1
blackboard,classroom,-1,0
blackboard,learn,-1,0
chatgpt,ai,-1,-1
chatgpt,assistant,-1,0
chatgpt,tool,-1,-1
classroom,education,-1,0
classroom,learn,-1,0
classroom,teacher,-1,0
history,past,0,-1
history,event,0,-1
history,culture,0,0
algorithm,code,-1,-1
algorithm,logic,-1,-1
algorithm,solution,-1,0
equation,math,-1,0
equation,problem,-1,-1
equation,formula,-1,-1
professor,teacher,0,1
professor,mentor,0,1
professor,expert,0,0
homework,work,-1,-1
homework,study,-1,-1
homework,assignment,-1,-1
proof,logic,-1,-1
proof,truth,-1,0
proof,math,-1,0
teamwork,cooperation,0,1
teamwork,support,0,1
teamwork,group,0,0
logic,reasoning,0,1
logic,think,0,-1
logic,solve,0,0
literature,story,0,0
literature,read,0,0
literature,culture,0,0
anxiety,fear,-1,-1
anxiety,worry,-1,-1
anxiety,stress,-1,-1
student,learner,-1,0
student,person,-1,-1
student,young,-1,-1
informatic,tech,-1,0
informatic,datum,-1,-1
informatic,science,-1,0
future,hope,-1,0
future,planning,-1,-1
future,unknown,-1,-1
computation,math,-1,0
computation,processing,-1,-1
computation,logic,-1,0
biology,life,0,1
biology,science,0,0
biology,nature,0,-1
