cue_word,association_word,cue_valence,associated_valence
problem - solve,strategy,0,0
problem - solve,effort,0,-1
problem - solve,logic,0,0
work,job,-1,-1
work,task,-1,-1
work,stress,-1,-1
art,creativity,0,1
art,expression,0,0
art,paint,0,0
llm,technology,-1,0
llm,ai,-1,0
llm,intelligent,-1,-1
classroom,teacher,-1,0
classroom,student,-1,0
classroom,learn,-1,0
algorithm,math,0,1
algorithm,programming,0,0
algorithm,logic,0,0
society,community,-1,0
society,culture,-1,0
society,change,-1,-1
anxiety,fear,-1,-1
anxiety,worry,-1,-1
anxiety,stress,-1,-1
homework,study,-1,0
homework,practice,-1,0
homework,deadline,-1,-1
theorem,proof,0,0
theorem,math,0,1
theorem,logic,0,0
teacher,instructor,0,0
teacher,mentor,0,0
teacher,guidance,0,0
physics,equation,0,0
physics,experiment,0,0
physics,theory,0,0
equation,math,1,1
equation,formula,1,0
equation,solution,1,0
grade,score,-1,0
grade,result,-1,0
grade,performance,-1,0
stem,science,1,1
stem,math,1,1
stem,technology,1,0
literature,story,0,0
literature,book,0,0
literature,read,0,0
proof,logic,1,0
proof,math,1,1
proof,theorem,1,0
mathematic,equation,1,1
mathematic,theorem,1,0
mathematic,problem,1,0
blackboard,chalk,0,0
blackboard,write,0,0
blackboard,classroom,0,-1
scientist,research,0,0
scientist,experiment,0,0
scientist,discovery,0,1
science,experiment,1,0
science,theory,1,0
science,discovery,1,1
experiment,science,0,1
experiment,datum,0,0
experiment,result,0,0
chemistry,molecule,1,0
chemistry,reaction,1,0
chemistry,lab,1,0
model,simulation,0,0
model,representation,0,0
model,theory,0,0
future,hope,0,0
future,possibility,0,0
future,change,0,-1
number,quantitative,-1,0
number,count,-1,-1
number,pattern,-1,-1
job,stability,-1,0
job,income,-1,0
job,stress,-1,-1
ai,technology,0,1
ai,intelligence,0,0
ai,future,0,-1
exam,pressure,-1,-1
exam,result,-1,-1
exam,failure,-1,-1
music,emotion,0,-1
music,harmony,0,0
music,joy,0,1
lecture,engagement,-1,-1
lecture,information,-1,0
lecture,boredom,-1,-1
failure,learn,-1,0
failure,motivation,-1,-1
failure,resilience,-1,0
study,focus,-1,0
study,concentration,-1,0
study,effort,-1,-1
success,achievement,1,0
success,pride,1,0
success,happiness,1,1
teamwork,collaboration,-1,0
teamwork,support,-1,0
teamwork,conflict,-1,-1
knowledge,understand,0,1
knowledge,wisdom,0,0
knowledge,curiosity,0,1
biology,life,-1,0
biology,cell,-1,-1
biology,evolution,-1,-1
chatgpt,helpful,0,1
chatgpt,useful,0,0
chatgpt,tool,0,-1
philosophy,think,-1,0
philosophy,question,-1,0
philosophy,mean,-1,0
informatic,cod,0,0
informatic,algorithm,0,0
informatic,computer,0,1
class,group,-1,-1
class,teach,-1,0
class,discipline,-1,-1
datum,information,-1,0
datum,analysis,-1,0
datum,statistic,-1,-1
career,growth,0,1
career,opportunity,0,0
career,challenge,0,-1
logic,reasoning,0,1
logic,structure,0,0
logic,clarity,0,1
history,past,-1,-1
history,event,-1,-1
history,lesson,-1,0
creativity,innovation,1,1
creativity,imagination,1,1
creativity,art,1,0
professor,teach,0,0
professor,knowledge,0,0
professor,mentor,0,1
student,learn,-1,0
student,academic,-1,-1
student,growth,-1,0
computation,processing,0,0
computation,speed,0,-1
computation,math,0,0
variable,change,-1,0
variable,input,-1,-1
variable,output,-1,0
