cue_word,association_word,cue_valence,associated_valence
teacher,mentor,1,1
teacher,guide,1,1
teacher,educator,1,1
science,experiment,1,1
science,discovery,1,1
science,knowledge,1,1
problem - solve,logic,0,0
problem - solve,strategy,0,0
problem - solve,innovation,0,0
failure,challenge,-1,-1
failure,growth,-1,-1
failure,mistake,-1,-1
proof,evidence,0,0
proof,validation,0,0
proof,argument,0,0
number,datum,0,0
number,calculation,0,0
number,accuracy,0,0
homework,study,-1,0
homework,practice,-1,0
homework,revision,-1,-1
variable,change,-1,-1
variable,uncertainty,-1,-1
variable,parameter,-1,-1
philosophy,think,0,0
philosophy,existence,0,0
philosophy,reason,0,0
biology,life,0,1
biology,cell,0,0
biology,evolution,0,0
equation,formula,0,0
equation,balance,0,0
equation,solution,0,0
job,work,0,0
job,career,0,0
job,opportunity,0,1
classroom,learn,0,1
classroom,discussion,0,0
classroom,collaboration,0,1
professor,scholar,1,1
professor,expert,1,1
professor,mentor,1,1
society,community,0,1
society,culture,0,0
society,norm,0,-1
art,creativity,1,1
art,expression,1,1
art,beauty,1,1
scientist,researcher,1,1
scientist,innovator,1,1
scientist,expert,1,1
teamwork,collaboration,1,1
teamwork,cooperation,1,1
teamwork,unity,1,1
knowledge,learn,1,1
knowledge,wisdom,1,1
knowledge,insight,1,1
class,group,-1,0
class,session,-1,-1
class,lecture,-1,0
student,learner,1,1
student,curious,1,1
student,active,1,1
future,opportunity,1,1
future,potential,1,1
future,growth,1,1
blackboard,chalk,-1,-1
blackboard,write,-1,0
blackboard,teach,-1,0
model,representation,0,0
model,theory,0,0
model,framework,0,0
mathematic,logic,1,1
mathematic,structure,1,1
mathematic,calculation,1,1
physics,force,0,-1
physics,energy,0,0
physics,experiment,0,-1
music,melody,0,0
music,rhythm,0,-1
music,harmony,0,0
work,job,-1,-1
work,productivity,-1,0
work,stress,-1,-1
history,time,-1,-1
history,culture,-1,0
history,event,-1,-1
logic,reason,0,0
logic,argument,0,-1
logic,proof,0,0
literature,novel,-1,-1
literature,poem,-1,-1
literature,story,-1,-1
lecture,talk,-1,-1
lecture,note,-1,-1
lecture,learn,-1,0
stem,science,0,0
stem,math,0,0
stem,technology,0,0
llm,language,-1,0
llm,model,-1,-1
llm,learn,-1,0
grade,score,-1,-1
grade,evaluation,-1,-1
grade,rank,-1,-1
datum,information,0,0
datum,analysis,0,0
datum,pattern,0,-1
chatgpt,assistant,0,0
chatgpt,dialogue,0,-1
chatgpt,conversation,0,0
success,achievement,1,1
success,goal,1,0
success,win,1,0
informatic,compute,0,0
informatic,datum,0,0
informatic,software,0,0
computation,calculation,0,-1
computation,algorithm,0,0
computation,processing,0,-1
experiment,trial,-1,-1
experiment,hypothesis,-1,-1
experiment,result,-1,-1
exam,test,-1,-1
exam,study,-1,-1
exam,anxiety,-1,-1
ai,robot,0,-1
ai,intelligence,0,0
ai,machine,0,-1
chemistry,reaction,0,-1
chemistry,compound,0,-1
chemistry,experiment,0,-1
algorithm,code,0,0
algorithm,logic,0,0
algorithm,process,0,-1
career,job,0,-1
career,growth,0,0
career,ambition,0,0
study,learn,-1,0
study,focus,-1,-1
study,examination,-1,-1
anxiety,stress,-1,-1
anxiety,fear,-1,-1
anxiety,nervousness,-1,-1
creativity,imagination,1,1
creativity,innovation,1,1
creativity,art,1,0
theorem,proof,0,0
theorem,math,0,0
theorem,logic,0,0
