cue_word,association_word,cue_valence,associated_valence
creativity,idea,1,0
creativity,imagination,1,1
equation,math,0,-1
equation,logic,0,1
lecture,teach,0,1
lecture,classroom,0,0
art,paint,1,1
art,color,1,1
student,school,0,-1
student,exam,0,-1
number,math,1,-1
number,calculator,1,0
work,job,0,-1
work,product,0,1
problem - solve,solve,1,1
problem - solve,think,1,0
study,book,0,-1
study,research,0,1
success,achieve,1,1
success,win,1,1
class,school,0,-1
class,group,0,0
scientist,research,1,1
scientist,experiment,1,0
history,past,-1,-1
history,event,-1,0
biology,life,1,0
biology,science,1,-1
literature,book,1,-1
literature,story,1,1
experiment,research,0,1
experiment,test,0,-1
teacher,teach,1,1
teacher,classroom,1,0
model,idea,0,0
model,design,0,-1
chatgpt,ai,1,0
chatgpt,chat,1,1
datum,information,-1,0
datum,analysis,-1,-1
variable,math,0,-1
variable,change,0,1
grade,exam,-1,-1
grade,score,-1,-1
blackboard,teach,0,1
blackboard,classroom,0,0
society,people,-1,0
society,group,-1,0
failure,fail,-1,-1
failure,loss,-1,-1
exam,stress,0,-1
exam,pressure,0,-1
computation,maths,1,0
computation,calculate,1,0
algorithm,logic,0,-1
algorithm,pattern,0,0
music,sound,1,0
music,emotion,1,1
stem,science,1,0
stem,technology,1,1
logic,reasoning,-1,0
logic,think,-1,0
theorem,proof,0,-1
theorem,mathematic,0,1
science,research,0,1
science,discovery,0,1
mathematic,number,1,0
mathematic,equation,1,0
teamwork,collaboration,1,1
teamwork,cooperation,1,1
proof,evidence,-1,0
proof,verification,-1,0
classroom,learn,0,1
classroom,teach,0,0
ai,machine,0,-1
ai,intelligence,0,1
chemistry,molecule,0,0
chemistry,experiment,0,0
philosophy,think,-1,0
philosophy,idea,-1,1
homework,work,-1,0
homework,study,-1,0
informatic,datum,1,0
informatic,computer,1,0
professor,teach,0,0
professor,knowledge,0,1
llm,language,-1,0
llm,model,-1,0
physics,force,0,-1
physics,energy,0,1
knowledge,learn,1,1
knowledge,understand,1,1
anxiety,stress,-1,-1
anxiety,fear,-1,-1
job,work,0,0
job,career,0,1
career,future,1,0
career,opportunity,1,1
future,hope,0,1
future,possibility,0,1
