cue_word,association_word,cue_valence,associated_valence
job,money,-1,0
job,stress,-1,-1
job,freedom,-1,0
success,gratitude,0,0
success,money,0,0
success,effort,0,-1
literature,story,0,0
literature,emotion,0,0
literature,imagination,0,0
model,design,-1,0
model,pattern,-1,-1
model,function,-1,0
algorithm,order,0,0
algorithm,calculation,0,-1
algorithm,logic,0,0
knowledge,understand,0,0
knowledge,wisdom,0,0
knowledge,growth,0,0
chatgpt,helpful,0,0
chatgpt,quick,0,0
chatgpt,useful,0,0
chemistry,molecule,-1,-1
chemistry,reaction,-1,0
chemistry,lab,-1,-1
physics,equation,-1,0
physics,theory,-1,0
physics,force,-1,-1
teacher,guide,0,0
teacher,support,0,0
teacher,inspire,0,0
grade,effort,-1,0
grade,result,-1,-1
grade,evaluation,-1,-1
society,change,-1,0
society,culture,-1,-1
society,rule,-1,-1
llm,language,0,0
llm,think,0,0
llm,output,0,0
proof,logic,0,0
proof,evidence,0,0
proof,clarity,0,0
anxiety,fear,-1,-1
anxiety,worry,-1,-1
anxiety,pressure,-1,-1
student,learn,0,0
student,study,0,0
student,curiosity,0,0
history,event,0,0
history,memory,0,0
history,change,0,-1
career,plan,-1,0
career,clarity,-1,0
career,future,-1,-1
problem - solve,think,0,0
problem - solve,solution,0,0
problem - solve,logic,0,0
work,effort,-1,0
work,schedule,-1,-1
work,income,-1,0
art,creativity,0,0
art,expression,0,0
art,beauty,0,0
failure,lesson,-1,0
failure,setback,-1,-1
failure,growth,-1,0
equation,solution,0,0
equation,balance,0,-1
equation,formula,0,0
exam,stress,-1,-1
exam,grade,-1,-1
exam,pressure,-1,-1
computation,number,0,-1
computation,calculation,0,0
computation,speed,0,-1
philosophy,truth,0,0
philosophy,search,0,0
philosophy,mind,0,0
mathematic,logic,0,0
mathematic,proof,0,0
mathematic,pattern,0,0
variable,change,-1,0
variable,unknown,-1,-1
variable,input,-1,0
classroom,teacher,-1,0
classroom,quiet,-1,-1
classroom,order,-1,0
biology,life,0,0
biology,cell,0,0
biology,growth,0,0
science,discovery,0,0
science,experiment,0,0
science,truth,0,0
class,group,-1,0
class,routine,-1,-1
class,schedule,-1,-1
homework,effort,-1,0
homework,review,-1,0
homework,delay,-1,-1
datum,fact,0,0
datum,collection,0,0
datum,analysis,0,0
experiment,test,0,0
experiment,result,0,0
experiment,hypothesis,0,0
blackboard,write,0,0
blackboard,teacher,0,0
blackboard,chalk,0,0
study,focus,0,0
study,time,0,0
study,effort,0,0
creativity,art,0,0
creativity,imagination,0,0
creativity,design,0,0
teamwork,help,0,0
teamwork,cooperation,0,0
teamwork,trust,0,0
number,calculation,0,0
number,pattern,0,0
number,sequence,0,0
logic,order,0,0
logic,reason,0,0
logic,deduction,0,0
music,harmony,0,0
music,emotion,0,0
music,rhythm,0,0
theorem,proof,0,0
theorem,knowledge,0,0
theorem,truth,0,0
ai,technology,0,0
ai,automation,0,0
ai,future,0,0
informatic,datum,0,0
informatic,system,0,0
informatic,code,0,0
lecture,teacher,-1,0
lecture,information,-1,0
lecture,passive,-1,-1
stem,science,0,0
stem,technology,0,0
stem,engineering,0,0
scientist,discovery,0,0
scientist,curiosity,0,0
scientist,research,0,0
professor,knowledge,0,0
professor,teach,0,0
professor,mentor,0,0
future,possibility,0,0
future,change,0,0
future,progress,0,0
