cue_word,association_word,cue_valence,associated_valence
problem - solve,challenge,0,-1
problem - solve,logic,0,1
problem - solve,solution,0,1
computation,number,-1,-1
computation,accuracy,-1,1
computation,tedious,-1,-1
class,learn,-1,1
class,bore,-1,-1
class,structure,-1,0
model,simplify,0,0
model,theory,0,0
model,abstract,0,-1
anxiety,stress,-1,-1
anxiety,fear,-1,-1
anxiety,pressure,-1,-1
homework,task,-1,-1
homework,time,-1,-1
homework,burden,-1,-1
ai,future,0,0
ai,tool,0,1
ai,uncertainty,0,-1
algorithm,step,0,-1
algorithm,efficiency,0,1
algorithm,complex,0,-1
theorem,truth,0,1
theorem,rigor,0,0
theorem,difficult,0,-1
experiment,test,0,-1
experiment,discovery,0,1
experiment,messy,0,-1
biology,life,-1,1
biology,complexity,-1,-1
biology,memorize,-1,-1
proof,evidence,0,1
proof,certainty,0,1
proof,tedious,0,-1
teamwork,collaboration,-1,0
teamwork,conflict,-1,-1
teamwork,efficiency,-1,0
creativity,innovation,1,1
creativity,freedom,1,1
creativity,chaos,1,-1
stem,science,0,0
stem,career,0,0
stem,hard,0,-1
datum,information,0,0
datum,analysis,0,1
datum,overload,0,-1
philosophy,think,1,1
philosophy,debate,1,0
philosophy,abstract,1,-1
professor,teacher,0,0
professor,authority,0,-1
professor,knowledge,0,1
mathematic,logic,-1,1
mathematic,precision,-1,1
mathematic,difficult,-1,-1
knowledge,power,1,0
knowledge,growth,1,1
knowledge,overwhelm,1,-1
classroom,space,-1,-1
classroom,learn,-1,1
classroom,restrict,-1,-1
chemistry,reaction,-1,0
chemistry,lab,-1,-1
chemistry,dangerous,-1,-1
work,effort,-1,0
work,money,-1,1
work,stress,-1,-1
llm,ai,0,0
llm,text,0,-1
llm,uncertainty,0,-1
literature,story,-1,-1
literature,bore,-1,-1
literature,interpret,-1,-1
physics,difficult,-1,-1
physics,formula,-1,-1
physics,theory,-1,0
science,discovery,0,1
science,research,0,0
science,progress,0,1
chatgpt,tool,0,0
chatgpt,helpful,0,1
chatgpt,ai,0,0
music,relaxation,1,1
music,rhythm,1,0
music,emotion,1,0
study,effort,0,-1
study,knowledge,0,1
study,focus,0,0
teacher,guidance,0,1
teacher,authority,0,-1
teacher,education,0,1
failure,disappointment,-1,-1
failure,learn,-1,0
failure,setback,-1,-1
job,income,0,1
job,stability,0,1
job,routine,0,-1
number,calculation,-1,-1
number,precision,-1,0
number,datum,-1,0
equation,balance,-1,0
equation,solution,-1,1
equation,math,-1,-1
success,achievement,1,1
success,reward,1,1
success,pride,1,0
history,past,0,-1
history,event,0,0
history,culture,0,1
student,learn,0,1
student,youth,0,0
student,potential,0,1
informatic,computer,0,0
informatic,technology,0,1
informatic,programming,0,-1
career,growth,1,1
career,profession,1,0
career,future,1,1
variable,change,-1,0
variable,unknown,-1,-1
variable,math,-1,-1
lecture,presentation,-1,0
lecture,information,-1,0
lecture,class,-1,-1
blackboard,teach,-1,0
blackboard,write,-1,0
blackboard,school,-1,-1
scientist,expert,1,1
scientist,inquiry,1,0
scientist,knowledge,1,1
grade,evaluation,-1,-1
grade,score,-1,0
grade,performance,-1,0
logic,reasoning,0,1
logic,clarity,0,1
logic,think,0,0
exam,test,-1,-1
exam,stress,-1,-1
exam,assessment,-1,0
society,community,0,1
society,norm,0,-1
society,interaction,0,0
art,creativity,1,1
art,expression,1,1
art,beauty,1,1
future,possibility,1,1
future,uncertainty,1,-1
future,hope,1,1
