cue_word,association_word,cue_valence,associated_valence
class,student,0,0
class,lesson,0,0
class,group,0,-1
creativity,idea,1,1
creativity,innovation,1,1
creativity,imagination,1,1
classroom,desk,0,-1
classroom,teacher,0,0
classroom,student,0,0
blackboard,chalk,-1,-1
blackboard,write,-1,0
blackboard,lesson,-1,0
science,experiment,1,0
science,discovery,1,1
science,lab,1,0
anxiety,stress,-1,-1
anxiety,fear,-1,-1
anxiety,worry,-1,-1
exam,test,-1,-1
exam,grade,-1,-1
exam,stress,-1,-1
professor,lecture,0,-1
professor,expert,0,1
professor,knowledge,0,1
history,past,0,-1
history,event,0,0
history,lesson,0,0
llm,language,0,0
llm,model,0,0
llm,ai,0,0
model,train,0,-1
model,predict,0,0
model,ai,0,0
mathematic,number,0,-1
mathematic,logic,0,1
mathematic,proof,0,1
chatgpt,chat,1,0
chatgpt,helpful,1,1
chatgpt,ai,1,0
biology,life,0,1
biology,cell,0,-1
biology,evolution,0,0
datum,information,-1,0
datum,analyze,-1,0
datum,big,-1,-1
proof,logic,1,1
proof,theorem,1,0
proof,correct,1,1
algorithm,step,0,-1
algorithm,compute,0,0
algorithm,efficient,0,1
art,beauty,1,1
art,create,1,1
art,expression,1,0
work,job,-1,-1
work,effort,-1,-1
work,productive,-1,0
ai,intelligence,0,1
ai,machine,0,-1
ai,future,0,1
theorem,math,0,0
theorem,prove,0,0
theorem,fundamental,0,1
experiment,test,0,-1
experiment,hypothesis,0,0
experiment,result,0,0
variable,change,-1,-1
variable,math,-1,0
variable,control,-1,0
philosophy,think,0,1
philosophy,ethic,0,0
philosophy,question,0,0
stem,science,1,1
stem,tech,1,1
stem,engineer,1,0
lecture,professor,-1,0
lecture,bore,-1,-1
lecture,note,-1,-1
teamwork,collaboration,1,1
teamwork,support,1,1
teamwork,group,1,0
grade,score,0,-1
grade,test,0,-1
grade,achievement,0,1
job,work,0,-1
job,career,0,0
job,salary,0,0
chemistry,element,0,0
chemistry,lab,0,-1
chemistry,reaction,0,0
study,learn,0,1
study,book,0,0
study,exam,0,-1
future,hope,1,1
future,plan,1,0
future,tomorrow,1,0
teacher,mentor,1,1
teacher,educate,1,1
teacher,school,1,0
student,learn,0,1
student,school,0,0
student,homework,0,-1
music,melody,1,1
music,rhythm,1,0
music,joy,1,1
homework,assignment,-1,-1
homework,chore,-1,-1
homework,study,-1,0
success,achievement,1,1
success,win,1,1
success,goal,1,0
computation,calculate,0,0
computation,computer,0,0
computation,math,0,0
failure,loss,-1,-1
failure,mistake,-1,-1
failure,defeat,-1,-1
logic,reason,1,1
logic,puzzle,1,0
logic,deduce,1,1
equation,math,0,0
equation,solve,0,0
equation,formula,0,0
literature,book,1,0
literature,novel,1,1
literature,poetry,1,1
society,community,0,0
society,culture,0,1
society,people,0,-1
career,profession,1,0
career,advancement,1,1
career,job,1,0
scientist,research,1,0
scientist,experiment,1,0
scientist,discovery,1,1
informatic,computer,0,0
informatic,datum,0,-1
informatic,programming,0,0
knowledge,wisdom,1,1
knowledge,information,1,0
knowledge,learn,1,1
number,math,-1,0
number,count,-1,-1
number,calculate,-1,0
physics,force,0,-1
physics,energy,0,0
physics,law,0,0
problem - solve,solution,1,1
problem - solve,think,1,0
problem - solve,challenge,1,-1
