cue_word,association_word,cue_valence,associated_valence
informatic,technology,0,0
informatic,datum,0,0
informatic,programming,0,0
variable,number,0,0
variable,change,0,-1
variable,input,0,0
theorem,proof,0,0
theorem,truth,0,0
theorem,logic,0,0
homework,study,-1,0
homework,assignment,-1,-1
homework,stress,-1,-1
professor,knowledge,0,0
professor,authority,0,-1
professor,class,0,0
failure,loss,-1,-1
failure,setback,-1,-1
failure,learn,-1,0
grade,score,0,0
grade,achievement,0,0
grade,reward,0,-1
exam,test,-1,0
exam,pressure,-1,-1
exam,performance,-1,0
logic,reason,0,0
logic,truth,0,0
logic,structure,0,0
philosophy,think,0,0
philosophy,question,0,0
philosophy,mean,0,0
chatgpt,help,0,0
chatgpt,convenience,0,0
chatgpt,tool,0,0
scientist,discovery,0,0
scientist,experiment,0,0
scientist,curiosity,0,0
problem - solve,solution,0,0
problem - solve,think,0,0
problem - solve,strategy,0,0
mathematic,number,0,0
mathematic,pattern,0,0
mathematic,proof,0,0
history,event,0,0
history,learn,0,0
history,context,0,0
music,classical,0,0
music,emotion,0,0
music,harmony,0,0
teacher,guidance,0,0
teacher,support,0,0
teacher,instruction,0,0
blackboard,write,0,0
blackboard,class,0,0
blackboard,chalk,0,-1
algorithm,step,0,0
algorithm,process,0,0
algorithm,order,0,0
creativity,imagination,0,0
creativity,innovation,0,0
creativity,originality,0,0
stem,science,0,0
stem,technology,0,0
stem,engineering,0,0
career,growth,0,0
career,path,0,0
career,work,0,0
lecture,presentation,0,0
lecture,class,0,0
lecture,information,0,0
biology,life,0,0
biology,cell,0,0
biology,evolution,0,0
art,expression,0,0
art,beauty,0,0
art,creativity,0,0
knowledge,curiosity,0,0
knowledge,expansion,0,0
knowledge,understand,0,0
classroom,structure,-1,-1
classroom,rule,-1,-1
classroom,learn,-1,0
equation,logic,0,0
equation,solution,0,0
equation,pattern,0,-1
proof,truth,0,0
proof,consistency,0,0
proof,clarity,0,0
chemistry,molecule,-1,-1
chemistry,lab,-1,0
chemistry,reaction,-1,-1
society,community,0,0
society,change,0,-1
society,impact,0,0
literature,story,-1,0
literature,narrative,-1,-1
literature,word,-1,0
job,freedom,-1,0
job,income,-1,0
job,flexibility,-1,0
ai,intelligence,0,0
ai,automation,0,-1
ai,innovation,0,0
teamwork,collaboration,0,0
teamwork,support,0,0
teamwork,effort,0,0
work,productivity,0,0
work,balance,0,-1
work,purpose,0,0
experiment,result,0,0
experiment,testing,0,0
experiment,discovery,0,0
success,achievement,0,0
success,confidence,0,0
success,goal,0,0
computation,speed,0,0
computation,accuracy,0,0
computation,efficiency,0,0
datum,analysis,0,0
datum,collection,0,-1
datum,interpretation,0,0
physics,law,0,0
physics,universe,0,0
physics,exploration,0,0
future,innovation,0,0
future,growth,0,0
future,possibility,0,0
science,research,0,0
science,discovery,0,0
science,progress,0,0
student,growth,0,0
student,curiosity,0,0
student,learn,0,0
anxiety,worry,-1,-1
anxiety,stress,-1,-1
anxiety,pressure,-1,-1
model,representation,0,0
model,simulation,0,0
model,design,0,0
number,calculation,0,0
number,pattern,0,-1
number,precision,0,0
class,schedule,-1,-1
class,group,-1,-1
class,activity,-1,0
llm,helpful,0,0
llm,generative,0,0
llm,response,0,0
study,focus,0,0
study,review,0,0
study,memory,0,0
