cue_word,association_word,cue_valence,associated_valence
number,quantitative,0,0
number,math,0,0
number,datum,0,0
scientist,research,0,0
scientist,experiment,0,0
scientist,discovery,0,0
history,past,-1,-1
history,event,-1,-1
history,context,-1,-1
stem,science,0,0
stem,technology,0,0
stem,engineering,0,0
study,learn,0,0
study,academic,0,0
study,research,0,0
ai,intelligence,0,0
ai,algorithm,0,0
ai,technology,0,0
proof,logic,0,0
proof,mathematic,0,0
proof,evidence,0,0
problem - solve,critical,0,0
problem - solve,analysis,0,0
problem - solve,strategy,0,0
anxiety,stress,-1,-1
anxiety,fear,-1,-1
anxiety,uncertainty,-1,-1
physics,law,0,0
physics,motion,0,0
physics,energy,0,0
computation,algorithm,0,0
computation,processing,0,0
computation,speed,0,0
job,work,0,0
job,career,0,0
job,employment,0,0
lecture,classroom,0,0
lecture,presentation,0,0
lecture,teach,0,0
failure,mistake,-1,-1
failure,error,-1,-1
failure,lesson,-1,-1
classroom,education,0,0
classroom,student,0,0
classroom,teacher,0,0
chemistry,molecule,0,0
chemistry,reaction,0,0
chemistry,lab,0,0
future,potential,0,0
future,innovation,0,0
future,progress,0,0
career,growth,0,0
career,opportunity,0,0
career,path,0,0
equation,math,0,0
equation,solution,0,0
equation,variable,0,0
experiment,test,0,0
experiment,hypothesis,0,0
experiment,result,0,0
student,learn,0,0
student,education,0,0
student,academic,0,0
creativity,imagination,0,0
creativity,innovation,0,0
creativity,art,0,0
music,sound,0,0
music,rhythm,0,0
music,emotion,0,0
art,expression,0,0
art,creativity,0,0
art,visual,0,0
variable,unknown,0,0
variable,factor,0,0
variable,change,0,0
theorem,proof,0,1
theorem,deduction,0,0
theorem,axiom,0,-1
logic,reasoning,1,0
logic,truth,1,1
logic,argument,1,-1
llm,ai,1,0
llm,language,1,1
llm,model,1,0
exam,test,-1,-1
exam,score,-1,0
exam,stress,-1,-1
biology,cell,0,-1
biology,genetic,0,0
biology,life,0,1
knowledge,learn,1,0
knowledge,understand,1,1
knowledge,wisdom,1,1
grade,score,-1,0
grade,mark,-1,-1
grade,result,-1,-1
teamwork,collaboration,1,1
teamwork,group,1,0
teamwork,synergy,1,0
model,simulation,0,-1
model,representation,0,0
model,predictive,0,1
datum,information,0,1
datum,collection,0,-1
datum,analysis,0,0
blackboard,chalk,-1,0
blackboard,write,-1,0
blackboard,classroom,-1,0
success,achievement,1,1
success,goal,1,0
success,result,1,-1
teacher,instruction,1,0
teacher,guidance,1,0
teacher,mentor,1,1
homework,assignment,-1,0
homework,practice,-1,0
homework,study,-1,0
professor,university,1,0
professor,research,1,1
professor,lecture,1,0
science,experiment,1,0
science,discovery,1,1
science,theory,1,0
informatic,compute,0,1
informatic,software,0,0
informatic,system,0,0
work,effort,0,0
work,task,0,-1
work,product,0,1
class,student,0,0
class,teach,0,0
class,learn,0,1
algorithm,step,1,0
algorithm,process,1,0
algorithm,computation,1,1
chatgpt,ai,1,0
chatgpt,language,1,1
chatgpt,chat,1,0
mathematic,equation,1,0
mathematic,proof,1,1
mathematic,number,1,0
society,community,0,1
society,culture,0,0
society,interaction,0,0
literature,book,0,1
literature,story,0,0
literature,read,0,0
philosophy,think,0,1
philosophy,question,0,0
philosophy,reason,0,1
