cue_word,association_word,cue_valence,associated_valence
experiment,lab,1,1
experiment,test,1,0
experiment,discovery,1,1
datum,number,0,1
datum,chart,0,0
datum,fact,0,0
scientist,genius,1,1
scientist,lab,1,1
scientist,research,1,0
stem,science,1,1
stem,math,1,1
stem,engineering,1,0
variable,x,0,0
variable,unknown,0,0
variable,change,0,0
science,chemistry,1,1
science,discovery,1,1
science,fact,1,0
ai,robot,-1,0
ai,computer,-1,-1
ai,job,-1,-1
study,book,0,0
study,exam,0,-1
study,learn,0,0
literature,book,0,0
literature,story,0,0
literature,read,0,0
equation,math,1,1
equation,solve,1,1
equation,number,1,1
job,work,-1,-1
job,money,-1,0
job,stress,-1,-1
model,predict,0,0
model,simulate,0,0
model,math,0,1
logic,reason,0,0
logic,puzzle,0,1
logic,math,0,1
knowledge,fact,1,0
knowledge,book,1,0
knowledge,wisdom,1,1
computation,computer,-1,-1
computation,calculate,-1,0
computation,programming,-1,-1
anxiety,stress,-1,-1
anxiety,worry,-1,-1
anxiety,fear,-1,-1
art,paint,1,1
art,creativity,1,1
art,beauty,1,1
classroom,teacher,0,0
classroom,desk,0,-1
classroom,chalkboard,0,0
proof,evidence,0,0
proof,theorem,0,1
proof,correct,0,1
lecture,professor,-1,0
lecture,note,-1,-1
lecture,sleep,-1,-1
future,hope,0,0
future,family,0,1
future,uncertain,0,-1
creativity,paint,1,1
creativity,idea,1,1
creativity,inspiration,1,1
mathematic,number,1,1
mathematic,puzzle,1,1
mathematic,equation,1,1
success,money,0,0
success,happy,0,1
success,achieve,0,0
career,work,-1,-1
career,promotion,-1,0
career,stability,-1,0
philosophy,bore,-1,-1
philosophy,useless,-1,-1
philosophy,confuse,-1,-1
theorem,math,0,1
theorem,proof,0,0
theorem,logic,0,0
informatic,cod,-1,-1
informatic,bug,-1,-1
informatic,difficult,-1,-1
blackboard,chalk,0,-1
blackboard,school,0,0
blackboard,lecture,0,-1
failure,defeat,-1,-1
failure,sad,-1,-1
failure,lesson,-1,0
grade,score,-1,0
grade,stress,-1,-1
grade,success,-1,1
student,study,0,0
student,youth,0,0
student,effort,0,0
problem - solve,challenge,1,0
problem - solve,smart,1,1
problem - solve,satisfy,1,1
teacher,guide,0,0
teacher,strict,0,-1
teacher,knowledge,0,1
chatgpt,ai,-1,-1
chatgpt,helpful,-1,0
chatgpt,cheat,-1,-1
society,people,0,0
society,community,0,0
society,rule,0,0
physics,law,0,0
physics,experiment,0,0
physics,challenge,0,0
biology,life,0,1
biology,cell,0,0
biology,fascinating,0,1
music,relax,1,1
music,fun,1,1
music,melody,1,1
llm,bot,-1,-1
llm,chat,-1,0
llm,error,-1,-1
work,money,0,0
work,tired,0,-1
work,duty,0,0
exam,nerve,-1,-1
exam,pass,-1,1
exam,pressure,-1,-1
class,friend,0,1
class,learn,0,0
class,bore,0,-1
teamwork,help,1,1
teamwork,together,1,1
teamwork,win,1,1
professor,expert,0,1
professor,tough,0,-1
professor,respect,0,0
homework,task,-1,0
homework,time,-1,-1
homework,annoy,-1,-1
algorithm,code,-1,-1
algorithm,logic,-1,0
algorithm,complex,-1,-1
number,math,1,1
number,fun,1,1
number,pattern,1,0
chemistry,lab,1,1
chemistry,reaction,1,1
chemistry,love,1,1
history,story,0,0
history,war,0,-1
history,date,0,-1
