cue_word,association_word,cue_valence,associated_valence
homework,stress,0,-1
homework,deadline,0,1
career,future,1,1
career,growth,1,1
literature,word,0,-1
literature,story,0,1
computation,code,0,-1
computation,logic,0,1
student,learn,0,1
student,school,0,0
creativity,art,1,1
creativity,innovation,1,1
proof,logic,0,1
proof,truth,0,1
music,sound,1,-1
music,rhythm,1,0
failure,mistake,-1,-1
failure,disappointment,-1,-1
variable,change,0,1
variable,datum,0,0
datum,number,-1,-1
datum,analysis,-1,1
classroom,teach,0,1
classroom,learn,0,1
lecture,talk,-1,-1
lecture,knowledge,-1,1
class,group,0,1
class,session,0,0
future,tomorrow,1,-1
future,hope,1,1
biology,life,0,1
biology,cell,0,-1
theorem,proof,0,1
theorem,math,0,-1
experiment,test,1,-1
experiment,science,1,1
grade,score,0,-1
grade,result,0,-1
ai,robot,1,-1
ai,technology,1,1
scientist,research,0,1
scientist,discovery,0,1
history,past,-1,-1
history,time,-1,0
science,knowledge,1,1
science,experiment,1,1
exam,test,-1,-1
exam,stress,-1,-1
chemistry,element,0,-1
chemistry,reaction,0,1
logic,proof,1,1
logic,deduce,1,1
logic,rule,1,0
anxiety,stress,-1,-1
anxiety,panic,-1,-1
anxiety,worry,-1,-1
job,work,0,1
job,career,0,0
job,salary,0,-1
stem,science,1,1
stem,tech,1,1
stem,math,1,1
society,people,0,1
society,culture,0,-1
society,diversity,0,0
algorithm,code,1,1
algorithm,pattern,1,1
algorithm,logic,1,1
model,datum,0,1
model,simulate,0,0
model,predict,0,-1
teamwork,collab,1,1
teamwork,group,1,1
teamwork,coop,1,1
physics,force,0,1
physics,energy,0,1
physics,law,0,-1
mathematic,number,1,1
mathematic,calc,1,1
mathematic,proof,1,0
blackboard,chalk,-1,-1
blackboard,lecture,-1,0
blackboard,note,-1,0
equation,maths,1,1
equation,balance,1,0
equation,symbol,1,-1
work,job,0,0
work,effort,0,-1
work,product,0,1
problem - solve,think,1,1
problem - solve,solve,1,1
problem - solve,logic,1,1
informatic,datum,0,1
informatic,tech,0,1
informatic,code,0,0
philosophy,think,1,1
philosophy,idea,1,1
philosophy,ethic,1,-1
success,win,1,1
success,achieve,1,1
success,goal,1,0
number,maths,1,1
number,count,1,-1
number,datum,1,0
teacher,guide,1,1
teacher,teach,1,1
teacher,student,1,0
knowledge,learn,1,1
knowledge,info,1,0
knowledge,wisdom,1,1
llm,ai,-1,-1
llm,chat,-1,0
llm,code,-1,-1
art,creative,1,1
art,draw,1,0
art,color,1,-1
chatgpt,ai,-1,-1
chatgpt,text,-1,-1
chatgpt,help,-1,0
professor,teacher,1,1
professor,lecture,1,0
professor,research,1,0
study,learn,0,1
study,book,0,-1
study,exam,0,-1
