cue_word,association_word,cue_valence,associated_valence
problem - solve,logic,1,1
problem - solve,challenge,1,0
problem - solve,success,1,1
llm,ai,0,0
llm,tool,0,0
llm,future,0,-1
classroom,bore,0,-1
classroom,teacher,0,0
classroom,friend,0,0
variable,math,0,1
variable,unknown,0,0
variable,solve,0,1
informatic,computer,0,0
informatic,cod,0,0
informatic,useful,0,1
experiment,science,1,1
experiment,lab,1,0
experiment,result,1,0
job,money,0,0
job,stress,0,-1
job,independence,0,1
mathematic,logic,1,1
mathematic,puzzle,1,1
mathematic,physics,1,1
teacher,knowledge,0,1
teacher,strict,0,-1
teacher,help,0,0
lecture,bore,-1,-1
lecture,note,-1,-1
lecture,sleep,-1,0
knowledge,power,1,0
knowledge,growth,1,1
knowledge,essential,1,1
chatgpt,helpful,0,1
chatgpt,easy,0,0
chatgpt,cheat,0,-1
literature,novel,0,1
literature,imagination,0,0
literature,bore,0,-1
homework,tedious,-1,-1
homework,study,-1,0
homework,grade,-1,0
professor,expert,0,1
professor,intimidate,0,-1
professor,lecture,0,-1
teamwork,collaboration,0,0
teamwork,conflict,0,-1
teamwork,fun,0,0
equation,solve,1,1
equation,balance,1,0
equation,math,1,1
music,relax,0,1
music,party,0,0
music,distraction,0,-1
success,achievement,1,1
success,reward,1,1
success,goal,1,1
student,learn,0,0
student,stress,0,-1
student,friend,0,0
career,ambition,0,0
career,uncertainty,0,-1
career,money,0,0
datum,analyze,0,0
datum,number,0,0
datum,insight,0,1
anxiety,fear,-1,-1
anxiety,worry,-1,-1
anxiety,panic,-1,-1
future,uncertain,-1,-1
future,hope,-1,0
future,plan,-1,0
exam,stress,-1,-1
exam,study,-1,0
exam,fail,-1,-1
art,paint,-1,-1
art,bore,-1,-1
art,useless,-1,-1
model,math,0,1
model,physics,0,1
model,predict,0,0
science,experiment,1,1
science,discovery,1,1
science,fact,1,1
logic,reason,1,1
logic,puzzle,1,0
logic,truth,1,1
algorithm,code,1,1
algorithm,step,1,0
algorithm,efficient,1,1
blackboard,chalk,0,0
blackboard,math,0,1
blackboard,lecture,0,0
history,war,-1,-1
history,date,-1,-1
history,memorize,-1,0
philosophy,abstract,-1,-1
philosophy,socrate,-1,-1
philosophy,pointless,-1,-1
ai,robot,1,0
ai,smart,1,1
ai,future,1,1
theorem,proof,1,1
theorem,math,1,1
theorem,pythagoras,1,1
work,job,-1,0
work,boss,-1,-1
work,tired,-1,-1
number,calculate,1,1
number,precise,1,1
number,pi,1,1
computation,computer,1,1
computation,program,1,1
computation,fast,1,1
class,lecture,0,0
class,exam,0,0
class,learn,0,1
chemistry,lab,1,1
chemistry,reaction,1,1
chemistry,element,1,1
stem,tech,1,1
stem,engineering,1,1
stem,innovation,1,0
proof,logic,1,1
proof,math,1,1
proof,correct,1,1
creativity,idea,-1,0
creativity,art,-1,-1
creativity,wild,-1,-1
study,book,1,0
study,note,1,1
study,success,1,1
grade,a,0,1
grade,stress,0,-1
grade,fail,0,-1
failure,lose,-1,-1
failure,shame,-1,-1
failure,quit,-1,-1
scientist,einstein,1,1
scientist,discover,1,1
scientist,lab,1,1
society,people,0,0
society,rule,0,0
society,progress,0,0
physics,law,1,1
physics,quantum,1,1
physics,newton,1,1
biology,dissect,-1,-1
biology,frog,-1,-1
biology,bore,-1,-1
