cue_word,association_word,cue_valence,associated_valence
chemistry,molecule,1,0
chemistry,experiment,1,0
logic,reasoning,1,1
logic,deduction,1,1
work,productivity,0,0
work,effort,0,0
theorem,proof,1,1
theorem,mathematic,1,0
grade,academic,0,-1
grade,performance,0,0
llm,artificial intelligence,0,1
llm,generation,0,0
biology,cell,0,0
biology,organism,0,0
algorithm,code,1,0
algorithm,computation,1,0
job,employment,0,-1
job,career,0,0
failure,disappointment,0,0
failure,setback,0,0
future,possibility,1,0
future,hope,1,1
art,creativity,1,1
art,expression,1,1
scientist,research,0,0
scientist,discovery,0,0
classroom,education,0,-1
classroom,teach,0,0
informatic,datum,0,0
informatic,technology,0,1
problem - solve,resolution,1,1
problem - solve,decision,1,0
society,community,0,-1
society,culture,0,0
philosophy,think,0,1
philosophy,idea,0,0
success,achievement,1,1
success,satisfaction,1,1
homework,study,0,-1
homework,exercise,0,0
mathematic,number,0,1
mathematic,equation,0,0
career,work,0,-1
career,profession,0,0
teacher,instruction,0,1
teacher,guidance,0,0
chatgpt,ai,0,0
chatgpt,chat,0,0
class,lesson,0,-1
class,group,0,0
number,math,1,0
number,calculate,1,0
stem,science,1,1
stem,experiment,1,0
physics,law,1,0
physics,force,1,0
study,learn,0,1
study,research,0,0
science,discovery,1,1
science,theory,1,0
music,sound,1,0
music,art,1,0
proof,evidence,0,1
proof,fact,0,0
teamwork,collaboration,1,1
teamwork,cooperation,1,0
creativity,imagination,1,0
creativity,invention,1,0
student,school,0,0
student,education,0,0
equation,math,1,0
equation,formula,1,0
ai,computer,0,0
ai,algorithm,0,-1
variable,datum,1,0
variable,parameter,1,0
experiment,research,0,0
experiment,test,0,-1
computation,math,0,0
computation,calculate,0,0
exam,test,-1,-1
exam,quiz,-1,-1
professor,teacher,0,0
professor,instructor,0,0
anxiety,stress,-1,-1
anxiety,fear,-1,-1
model,representation,0,0
model,simulation,0,0
literature,book,1,0
literature,read,1,0
datum,information,0,0
datum,analysis,0,-1
blackboard,board,0,-1
blackboard,teach,0,0
history,past,0,0
history,event,0,-1
lecture,talk,0,-1
lecture,presentation,0,0
knowledge,wisdom,1,0
knowledge,fact,1,0
