cue_word,association_word,cue_valence,associated_valence
informatic,computer,0,0
informatic,datum,0,0
informatic,algorithm,0,0
class,school,-1,-1
class,lesson,-1,-1
class,student,-1,-1
number,math,-1,0
number,count,-1,-1
number,digit,-1,-1
equation,formula,0,0
equation,solve,0,-1
equation,math,0,0
science,experiment,1,0
science,discovery,1,1
science,lab,1,0
work,job,-1,-1
work,effort,-1,-1
work,career,-1,0
mathematic,proof,0,0
mathematic,logic,0,0
mathematic,number,0,-1
scientist,research,1,0
scientist,lab,1,0
scientist,experiment,1,0
future,progress,0,1
future,hope,0,1
future,tomorrow,0,-1
study,learn,0,1
study,book,0,0
study,exam,0,-1
computation,algorithm,0,0
computation,computer,0,0
computation,processing,0,-1
biology,cell,0,-1
biology,dna,0,0
biology,life,0,1
anxiety,fear,-1,-1
anxiety,stress,-1,-1
anxiety,worry,-1,-1
literature,book,0,0
literature,story,0,0
literature,poetry,0,0
society,people,-1,-1
society,culture,-1,0
society,community,-1,0
stem,science,1,1
stem,tech,1,1
stem,math,1,0
grade,score,-1,-1
grade,test,-1,-1
grade,performance,-1,-1
llm,ai,0,1
llm,model,0,0
llm,chatbot,0,0
failure,error,-1,-1
failure,defeat,-1,-1
failure,loss,-1,-1
physics,force,0,-1
physics,energy,0,1
physics,motion,0,-1
history,past,0,-1
history,event,0,-1
history,timeline,0,-1
datum,info,0,0
datum,stat,0,-1
datum,analysis,0,0
chatgpt,ai,0,1
chatgpt,chat,0,0
chatgpt,openai,0,0
theorem,proof,0,0
theorem,math,0,0
theorem,axiom,0,0
chemistry,element,0,-1
chemistry,reaction,0,-1
chemistry,molecule,0,-1
knowledge,wisdom,1,1
knowledge,learn,1,1
knowledge,power,1,0
teamwork,collaboration,1,1
teamwork,support,1,1
teamwork,group,1,0
exam,test,-1,-1
exam,stress,-1,-1
exam,grade,-1,0
creativity,imagination,1,1
creativity,innovation,1,1
creativity,art,1,1
teacher,mentor,1,1
teacher,educator,1,1
teacher,guide,1,1
classroom,student,0,0
classroom,learn,0,1
classroom,board,0,-1
success,achievement,1,1
success,victory,1,1
success,goal,1,1
lecture,lesson,0,1
lecture,professor,0,1
lecture,note,0,-1
proof,evidence,1,0
proof,theorem,1,1
proof,verify,1,0
student,learner,1,1
student,pupil,1,0
student,study,1,0
variable,x,0,-1
variable,change,0,-1
variable,parameter,0,0
experiment,lab,1,0
experiment,test,1,-1
experiment,hypothesis,1,0
homework,assignment,-1,-1
homework,study,-1,0
homework,chore,-1,-1
model,theory,0,0
model,example,0,0
model,simulate,0,0
problem - solve,puzzle,1,0
problem - solve,solution,1,1
problem - solve,logic,1,1
career,profession,1,0
career,path,1,0
career,advancement,1,1
job,work,0,-1
job,employment,0,0
job,task,0,-1
blackboard,chalk,-1,-1
blackboard,write,-1,0
blackboard,class,-1,0
professor,expert,1,1
professor,phd,1,1
professor,lecture,1,0
philosophy,wisdom,1,1
philosophy,ethic,1,0
philosophy,think,1,1
music,melody,1,1
music,harmony,1,1
music,rhythm,1,1
logic,reasoning,1,1
logic,deduction,1,1
logic,truth,1,1
ai,intelligence,1,1
ai,machine,1,0
ai,learn,1,1
art,beauty,1,1
art,expression,1,1
art,paint,1,0
algorithm,step,1,-1
algorithm,compute,1,0
algorithm,efficient,1,1
