cue_word,association_word,cue_valence,associated_valence
biology,cell,0,-1
biology,dna,0,1
biology,evolution,0,0
proof,evidence,0,0
proof,logic,0,1
proof,verification,0,-1
success,achievement,1,1
success,reward,1,0
success,growth,1,0
study,learn,0,1
study,research,0,0
study,knowledge,0,1
failure,mistake,-1,-1
failure,loss,-1,-1
failure,frustration,-1,-1
homework,task,-1,0
homework,effort,-1,0
homework,deadline,-1,-1
chatgpt,ai,1,0
chatgpt,technology,1,1
chatgpt,innovation,1,1
experiment,discovery,0,1
experiment,testing,0,-1
experiment,result,0,0
teacher,education,1,1
teacher,guidance,1,1
teacher,mentor,1,1
variable,factor,-1,0
variable,change,-1,-1
variable,parameter,-1,-1
datum,information,0,1
datum,analysis,0,0
datum,statistic,0,-1
professor,expertise,1,1
professor,researcher,1,0
professor,authority,1,-1
career,job,0,-1
career,growth,0,1
career,opportunity,0,0
theorem,proof,0,0
theorem,mathematic,0,1
theorem,logic,0,1
llm,ai,1,0
llm,language,1,0
llm,model,1,-1
literature,read,0,1
literature,story,0,0
literature,classic,0,-1
teamwork,collaboration,1,1
teamwork,cooperation,1,1
teamwork,synergy,1,0
physics,science,0,1
physics,law,0,-1
physics,energy,0,0
chemistry,element,0,-1
chemistry,reaction,0,-1
chemistry,molecule,0,-1
science,discovery,1,1
science,research,1,0
science,knowledge,1,1
future,opportunity,1,1
future,innovation,1,1
future,progress,1,0
algorithm,code,0,-1
algorithm,logic,0,1
algorithm,efficiency,0,0
student,learn,0,1
student,education,0,1
student,growth,0,0
problem - solve,challenge,1,-1
problem - solve,solution,1,1
problem - solve,creativity,1,1
work,job,0,-1
work,effort,0,0
work,productivity,0,0
anxiety,stress,-1,-1
anxiety,pressure,-1,-1
scientist,research,0,1
scientist,discovery,0,0
informatic,datum,-1,0
informatic,technology,-1,0
equation,math,-1,-1
equation,solution,-1,0
lecture,teach,-1,0
lecture,learn,-1,1
knowledge,wisdom,1,1
knowledge,education,1,0
creativity,innovation,1,0
creativity,art,1,-1
exam,test,-1,-1
exam,grade,-1,-1
history,past,0,-1
history,culture,0,1
classroom,education,0,0
classroom,learn,0,1
mathematic,number,-1,-1
mathematic,logic,-1,0
class,education,0,0
class,learn,0,1
grade,score,-1,-1
grade,performance,-1,-1
number,math,-1,-1
number,calculation,-1,-1
art,creativity,0,1
art,expression,0,0
stem,science,-1,0
stem,technology,-1,0
society,community,0,1
society,culture,0,1
music,melody,1,1
music,emotion,1,0
logic,reasoning,0,0
logic,math,0,-1
philosophy,think,1,0
philosophy,wisdom,1,1
job,work,-1,-1
job,career,-1,0
model,design,-1,0
model,template,-1,-1
ai,technology,-1,0
ai,future,-1,0
computation,calculation,-1,-1
computation,datum,-1,0
blackboard,classroom,-1,0
blackboard,teach,-1,0
