cue_word,association_word,cue_valence,associated_valence
exam,stress,-1,-1
exam,preparation,-1,0
exam,grade,-1,1
study,learn,0,1
study,book,0,0
study,focus,0,-1
future,hope,0,1
future,uncertainty,0,-1
future,goal,0,0
literature,story,1,1
literature,poetry,1,0
literature,imagination,1,1
model,simulation,0,-1
model,design,0,0
model,prediction,0,-1
knowledge,learn,1,1
knowledge,understand,1,1
knowledge,wisdom,1,0
art,creativity,1,1
art,expression,1,1
art,beauty,1,1
computation,calculation,-1,-1
computation,algorithm,-1,-1
computation,datum,-1,0
science,discovery,1,1
science,experimentation,1,0
science,truth,1,1
career,growth,0,1
career,achievement,0,1
career,stability,0,0
professor,teacher,0,0
professor,lecture,0,-1
professor,research,0,0
datum,information,0,0
datum,analysis,0,-1
datum,insight,0,1
success,achievement,1,1
success,happiness,1,1
success,recognition,1,0
experiment,testing,0,-1
experiment,discovery,0,1
experiment,result,0,0
scientist,research,1,1
scientist,discovery,1,1
scientist,innovation,1,0
proof,evidence,0,0
proof,validation,0,-1
proof,truth,0,1
physics,law,-1,-1
physics,energy,-1,0
physics,mathematic,-1,-1
informatic,computer,-1,-1
informatic,datum,-1,0
informatic,technology,-1,0
ai,machine,0,-1
ai,learn,0,1
ai,future,0,0
number,mathematic,-1,-1
number,datum,-1,0
number,calculation,-1,-1
chatgpt,ai,1,0
chatgpt,conversation,1,1
chatgpt,assistance,1,1
teacher,education,1,1
teacher,learn,1,1
teacher,guidance,1,0
variable,change,-1,-1
variable,datum,-1,0
variable,analysis,-1,-1
teamwork,collaboration,1,1
teamwork,communication,1,1
teamwork,support,1,0
job,work,0,-1
job,income,0,1
job,responsibility,0,-1
anxiety,stress,-1,-1
anxiety,worry,-1,-1
equation,math,0,-1
equation,solve,0,0
grade,school,-1,-1
grade,performance,-1,-1
history,past,0,-1
history,learn,0,0
llm,study,1,0
llm,degree,1,1
society,people,0,0
society,community,0,0
class,student,-1,-1
class,teach,-1,0
stem,science,1,1
stem,technology,1,1
chemistry,element,0,-1
chemistry,reaction,0,-1
theorem,proof,0,0
theorem,math,0,0
biology,life,1,1
biology,cell,1,0
mathematic,number,0,-1
mathematic,logic,0,0
blackboard,chalk,-1,-1
blackboard,teach,-1,0
philosophy,think,1,1
philosophy,question,1,0
work,job,-1,-1
work,effort,-1,-1
problem - solve,think,0,0
problem - solve,solve,0,0
logic,reason,0,0
logic,math,0,0
algorithm,code,-1,-1
algorithm,step,-1,-1
music,sound,1,0
music,rhythm,1,0
classroom,student,-1,-1
classroom,teach,-1,0
student,learn,0,0
student,school,0,-1
creativity,idea,1,1
creativity,art,1,1
homework,study,-1,-1
homework,assignment,-1,-1
failure,lose,-1,-1
failure,mistake,-1,-1
lecture,teach,-1,0
lecture,listen,-1,-1
